,DateOfDeparture,Departure,Arrival,WeeksToDeparture,std_wtd,Days_to_departure,DateBooked,route_mean,year,day,n_days,day_mean,week_mean,month_mean,oil_stock_price,oil_stock_volume,AAL_stock_price,AAL_stock_volume,SP_stock_price,SP_stock_volume
1888,2012-10-30,LGA,DFW,11.7058823529,9.47869127229,82.0,2012-08-09,11.157526802732255,2012,30,15643,11.08030191144073,10.878688529782359,11.243521482329156,86.24799820000001,212537.2,12.128,5248500.0,1412.1160154000002,3518670000.0
1889,2012-01-25,LAS,LAX,16.636363636400002,12.651131821400002,116.0,2011-10-01,11.431460433848352,2012,25,15364,11.22214793333977,10.81796674591105,10.834783842972453,99.400002,322794.0,7.52,31771200.0,1326.060059,4410910000.0
1890,2012-09-27,MCO,PHL,17.1290322581,11.476764745899999,120.0,2012-05-30,10.479094864194792,2012,27,15610,11.358502294210167,11.254785605103002,11.163943762320724,91.849998,237289.0,10.36,4036000.0,1447.150024,3150330000.0
1891,2013-02-25,ORD,MSP,10.1875,11.367900715,71.0,2012-12-16,11.611103856380177,2013,25,15761,11.316519450921993,10.957974283232332,10.92646600267858,93.110001,217519.0,13.02,7186400.0,1487.849976,4011050000.0
1892,2013-01-12,PHL,MCO,11.9230769231,8.15805406662,83.0,2012-10-21,10.479094864194792,2013,12,15717,9.963934488212162,11.015053950391367,10.834783842972453,93.75333166666668,254747.33333333328,14.743333333333332,5212266.666666667,1471.593384,3228103333.333333
1893,2012-09-19,MIA,JFK,13.1923076923,9.068712061889999,92.0,2012-06-19,10.363358350662882,2012,19,15602,11.22214793333977,11.334901909539196,11.163943762320724,91.980003,133035.0,10.97,10926500.0,1461.050049,3451360000.0
1894,2012-11-24,SFO,BOS,16.8387096774,11.969674944600001,118.0,2012-07-29,11.099965440200052,2012,24,15668,9.963934488212162,10.183349832740886,10.939109824172244,87.59599759999999,182347.8,12.64,3468400.0,1408.196695666667,1986293333.3333333
1895,2012-08-16,DEN,SEA,12.4230769231,9.12216236173,87.0,2012-05-21,10.410517930757084,2012,16,15568,11.358502294210167,11.065551587916083,11.094082010757203,95.599998,212628.0,9.91,7958300.0,1415.51001,3114100000.0
1896,2012-03-16,ATL,MCO,11.708333333299999,9.12940384104,82.0,2011-12-25,11.479754618699445,2012,16,15415,11.22139005929782,11.11947253078815,10.946436196374783,107.059998,192992.0,7.15,6904300.0,1404.170044,5163950000.0
1897,2012-12-30,LGA,DFW,14.15,11.577087171199999,99.0,2012-09-22,11.157526802732255,2012,30,15704,10.812631154580547,9.832669288766573,10.604161937131613,91.480001,123474.66666666669,13.263333333333335,6091000.0,1418.269978666667,2945113333.333333
1898,2011-10-06,LAX,BOS,13.461538461500002,9.025434146810001,94.0,2011-07-04,10.695485317513855,2011,6,15253,11.358502294210167,11.2101588870966,11.243521482329156,82.589996,386089.0,5.35,5228300.0,1164.969971,5098330000.0
1899,2011-11-03,LAX,DFW,13.538461538499998,8.972093486939999,95.0,2011-07-31,11.548423678128142,2011,3,15281,11.358502294210167,10.878688529782359,10.939109824172244,94.07,299987.0,5.61,8596300.0,1261.150024,4849140000.0
1900,2013-02-18,ORD,LGA,8.95,6.660764931569999,63.0,2012-12-17,12.764698391986366,2013,18,15754,11.316519450921993,10.950214127109582,10.92646600267858,96.46000325,144628.25,14.32,12422800.0,1528.1524654999998,3771310000.0
1901,2012-10-04,ATL,MIA,13.8076923077,10.840735144000002,97.0,2012-06-29,10.567745542102287,2012,4,15617,11.358502294210167,11.2101588870966,11.243521482329156,91.709999,291389.0,11.67,6893400.0,1461.400024,3615860000.0
1902,2011-12-31,PHL,DFW,7.5,4.7609522857,52.0,2011-11-09,10.201987103765553,2011,31,15339,9.963934488212162,9.832669288766573,10.604161937131613,99.86250125,184418.25,5.0825000000000005,5648700.0,1262.46499675,2689815000.0
1903,2012-08-12,JFK,SFO,17.0,11.446771222899999,119.0,2012-04-15,12.18794616982222,2012,12,15564,10.812631154580547,11.097547276215913,11.094082010757203,92.77666966666666,261682.66666666663,10.103333333333332,6277833.333333332,1404.696655,2589320000.0
1904,2011-11-13,DFW,DEN,10.2631578947,8.5559732563,72.0,2011-09-02,11.035014235874439,2011,13,15291,10.812631154580547,11.170595240758693,10.939109824172244,98.42333199999999,328610.66666666674,4.99,5111566.666666667,1255.8033446666666,3269846666.6666665
1905,2011-09-28,JFK,SFO,14.5333333333,8.86190348251,102.0,2011-06-18,12.18794616982222,2011,28,15245,11.22214793333977,11.254785605103002,11.163943762320724,81.209999,282850.0,6.12,6625300.0,1151.060059,4787920000.0
1906,2013-02-09,LGA,ORD,10.5,12.653670796099998,74.0,2012-11-27,12.764698391986366,2013,9,15745,9.963934488212162,11.00443131601537,10.92646600267858,96.156667,247480.0,14.653333333333334,8565666.666666666,1517.623372666667,2885466666.6666665
1907,2011-10-03,EWR,ATL,7.1875,5.7760280470200005,50.0,2011-08-14,10.729148967478128,2011,3,15250,11.316519450921993,11.2101588870966,11.243521482329156,77.610001,392782.0,4.63,13467600.0,1099.22998,5670340000.0
1908,2013-02-07,DTW,ORD,6.076923076919999,4.03033370127,43.0,2012-12-26,10.731197057171306,2013,7,15743,11.358502294210167,11.00443131601537,10.92646600267858,95.830002,275474.0,15.11,16835700.0,1509.390015,3614580000.0
1909,2011-12-22,MSP,DEN,14.0,9.72704398136,98.0,2011-09-15,10.45641239986647,2011,22,15330,11.358502294210167,10.464456661769288,10.604161937131613,99.529999,151560.0,5.7,5300600.0,1254.0,3492250000.0
1910,2011-10-22,MIA,ATL,15.0,10.003570791,105.0,2011-07-09,10.567745542102283,2011,22,15269,9.963934488212162,11.39059672860385,11.243521482329156,88.69000033333332,359083.0,5.8966666666666665,5094666.666666667,1243.5633136666668,4756973333.333333
1911,2012-07-15,LGA,ORD,12.68,10.3991986871,89.0,2012-04-17,12.764698391986366,2012,15,15536,10.812631154580547,11.11761174600949,10.985364033491773,87.986666,235692.0,14.21,8345866.666666668,1354.6866863333332,2979456666.6666665
1912,2012-10-29,ORD,BOS,14.28,11.407307599400001,100.0,2012-07-21,11.650026639170001,2012,29,15642,11.316519450921993,10.878688529782359,11.243521482329156,86.25599840000001,212497.4,12.075999999999999,5352500.0,1412.0719968,3460230000.0
1913,2012-10-06,DFW,ATL,10.842105263199999,10.1612726559,76.0,2012-07-22,11.554773544068748,2012,6,15619,9.963934488212162,11.2101588870966,11.243521482329156,89.69666533333334,253650.0,11.63,5528566.666666667,1459.2467043333334,2891533333.333333
1914,2012-03-14,MSP,DEN,10.9,8.61394218694,76.0,2011-12-29,10.45641239986647,2012,14,15413,11.22214793333977,11.11947253078815,10.946436196374783,105.43,283510.0,7.09,6384900.0,1394.280029,4502280000.0
1915,2011-11-16,ORD,DTW,8.31578947368,6.0374077548,58.0,2011-09-19,10.731197057171306,2011,16,15294,11.22214793333977,11.160028368982363,10.939109824172244,102.589996,379612.0,4.5,6801000.0,1236.910034,4085010000.0
1916,2012-12-27,DFW,LAS,14.28,10.698598039,100.0,2012-09-18,10.260361637978237,2012,27,15701,11.358502294210167,9.832669288766573,10.604161937131613,90.870003,152771.0,13.1,3663200.0,1418.099976,2830180000.0
1917,2012-11-27,LAS,ORD,13.2727272727,10.4661896381,93.0,2012-08-26,10.678535550960103,2012,27,15671,11.08030191144073,11.006154272408493,10.939109824172244,87.18,210470.0,12.72,4426600.0,1398.939941,3323120000.0
1918,2011-09-28,DEN,DFW,9.5,6.997898844319999,66.0,2011-07-24,11.035014235874439,2011,28,15245,11.22214793333977,11.254785605103002,11.163943762320724,81.209999,282850.0,6.12,6625300.0,1151.060059,4787920000.0
1919,2012-10-12,LGA,BOS,5.0,3.31662479036,35.0,2012-09-07,11.168998167620973,2012,12,15625,11.22139005929782,11.347075783287751,11.243521482329156,91.860001,198462.0,11.36,3540300.0,1428.589966,3134750000.0
1920,2011-10-06,LAX,ATL,14.0740740741,9.425521515569999,99.0,2011-06-29,11.28842519213148,2011,6,15253,11.358502294210167,11.2101588870966,11.243521482329156,82.589996,386089.0,5.35,5228300.0,1164.969971,5098330000.0
1921,2011-12-09,ATL,PHL,7.875,5.414486740830001,55.0,2011-10-15,11.263704615178002,2011,9,15317,11.22139005929782,11.077289722291233,10.604161937131613,99.410004,318767.0,5.62,6149000.0,1255.189941,3830610000.0
1922,2011-12-08,PHX,DEN,10.0588235294,9.37063623931,70.0,2011-09-29,10.78956729812696,2011,8,15316,11.358502294210167,11.077289722291233,10.604161937131613,98.339996,340677.0,5.34,6581700.0,1234.349976,4298370000.0
1923,2013-01-08,DFW,DEN,10.9523809524,8.37541754467,77.0,2012-10-23,11.035014235874439,2013,8,15713,11.08030191144073,11.015053950391367,10.834783842972453,93.150002,195867.0,15.16,8034400.0,1457.150024,3601600000.0
1924,2013-02-13,BOS,SFO,9.555555555560002,7.188407515880001,67.0,2012-12-08,11.099965440200057,2013,13,15749,11.22214793333977,10.900269531282103,10.92646600267858,97.010002,246437.0,14.66,10259500.0,1520.329956,3385880000.0
1925,2012-03-27,SEA,DEN,7.86666666667,5.7553287937199995,55.0,2012-02-01,10.410517930757084,2012,27,15426,11.08030191144073,11.075628784858011,10.946436196374783,107.330002,209036.0,7.56,4731600.0,1412.52002,3513640000.0
1926,2012-06-06,PHX,ORD,10.7368421053,9.49761435112,75.0,2012-03-23,10.420333156365,2012,6,15497,11.22214793333977,11.323585390443986,11.240980190844223,85.019997,313102.0,11.78,5216300.0,1315.130005,4268360000.0
1927,2013-01-25,LAX,LAS,11.5217391304,9.490998439750001,81.0,2012-11-05,11.43146043384835,2013,25,15730,11.22139005929782,10.81796674591105,10.834783842972453,95.879997,184873.0,14.97,8381900.0,1502.959961,3476290000.0
1928,2012-05-05,PHL,MCO,15.6333333333,10.730180875,109.0,2012-01-17,10.479094864194792,2012,5,15465,9.963934488212162,11.292406234578175,11.218334523700626,98.306666,395531.33333333326,10.833333333333332,7944533.333333332,1369.2599693333334,3836556666.6666665
1929,2012-11-11,LAX,SFO,15.7586206897,12.1645127094,110.0,2012-07-24,12.447482258556876,2012,11,15655,10.812631154580547,11.170595240758693,10.939109824172244,85.73666666666666,294594.33333333326,12.396666666666668,6688066.666666668,1379.970011333333,2927476666.6666665
1930,2012-06-13,PHL,MCO,15.357142857100001,11.205865810899999,107.0,2012-02-27,10.479094864194792,2012,13,15504,11.22214793333977,11.156063758332536,11.240980190844223,82.620003,327544.0,11.97,12150700.0,1314.880005,3506510000.0
1931,2011-11-22,ATL,MCO,16.0,10.5546198416,112.0,2011-08-02,11.479754618699445,2011,22,15300,11.08030191144073,10.183349832740886,10.939109824172244,98.010002,319245.0,4.05,6135100.0,1188.040039,3911710000.0
1932,2012-06-09,PHL,MCO,14.0357142857,9.26355720355,98.0,2012-03-03,10.479094864194792,2012,9,15500,9.963934488212162,11.323585390443986,11.240980190844223,83.63333100000001,317497.66666666674,11.886666666666667,9145366.666666666,1320.083374,3510636666.6666665
1933,2012-05-06,DFW,ATL,8.78947368421,6.980758852160001,62.0,2012-03-05,11.554773544068748,2012,6,15466,10.812631154580547,11.292406234578175,11.218334523700626,98.123334,348002.66666666674,10.966666666666667,7072266.666666668,1369.4199626666666,3697973333.3333335
1934,2013-02-27,LAX,DFW,13.04,10.4062481231,91.0,2012-11-28,11.548423678128142,2013,27,15763,11.22214793333977,10.957974283232332,10.92646600267858,92.760002,201512.0,13.41,7390500.0,1515.98999,3551850000.0
1935,2012-12-07,ATL,SFO,10.1578947368,8.24798398192,71.0,2012-09-27,10.46238205602205,2012,7,15681,11.22139005929782,11.077289722291233,10.604161937131613,85.93,244993.0,12.77,9250800.0,1418.069946,3125160000.0
1936,2012-11-20,LAS,DEN,15.6896551724,11.7931682653,110.0,2012-08-02,10.451325875925932,2012,20,15664,11.08030191144073,10.183349832740886,10.939109824172244,86.75,322630.0,12.49,4975500.0,1387.810059,3207160000.0
1937,2012-03-29,DEN,LAX,11.2857142857,8.87774102541,79.0,2012-01-10,11.049831201351187,2012,29,15428,11.358502294210167,11.075628784858011,10.946436196374783,102.779999,319988.0,7.89,6150300.0,1403.280029,3832000000.0
1938,2011-10-07,LAS,DEN,12.291666666700001,8.42604227415,86.0,2011-07-13,10.451325875925932,2011,7,15254,11.22139005929782,11.2101588870966,11.243521482329156,82.980003,377540.0,5.21,6088300.0,1155.459961,5580380000.0
1939,2012-11-02,DFW,LAX,13.8076923077,10.1784840945,97.0,2012-07-28,11.548423678128142,2012,2,15646,11.22139005929782,10.878688529782359,10.939109824172244,84.860001,297311.0,12.53,4813500.0,1414.199951,3732480000.0
1940,2013-02-22,ORD,LGA,10.9523809524,8.38734874961,77.0,2012-12-07,12.764698391986366,2013,22,15758,11.22139005929782,10.950214127109582,10.92646600267858,93.129997,204258.0,13.57,6071400.0,1515.599976,3419320000.0
1941,2012-04-07,DFW,SFO,12.05,11.1377735657,84.0,2012-01-14,10.861924746306206,2012,7,15437,9.963934488212162,10.722627051315062,11.087010832810972,102.8849985,224413.5,7.7650000000000015,4561150.0,1390.1399535,3386360000.0
1942,2013-01-10,ATL,BOS,10.6363636364,8.44334313469,74.0,2012-10-28,10.916253991574973,2013,10,15715,11.358502294210167,11.015053950391367,10.834783842972453,93.82,279295.0,15.14,5248800.0,1472.119995,4081840000.0
1943,2012-06-17,MSP,ORD,12.333333333299999,11.761519176300002,86.0,2012-03-23,11.611103856380172,2012,17,15508,10.812631154580547,11.156063758332536,11.240980190844223,83.523331,216821.3333333333,12.343333333333335,7689133.333333332,1344.1333413333334,3640143333.3333335
1944,2012-09-22,SFO,LAS,18.588235294100002,12.6828866972,130.0,2012-05-15,10.769626214381173,2012,22,15605,9.963934488212162,11.334901909539196,11.163943762320724,92.56999933333334,183462.3333333333,10.616666666666667,6089966.666666668,1459.063354333333,4225553333.3333335
1945,2012-03-21,LAX,BOS,10.4285714286,6.932325934139999,73.0,2012-01-08,10.695485317513855,2012,21,15420,11.22214793333977,11.156500327928116,10.946436196374783,107.269997,252603.0,7.63,6737500.0,1402.890015,3573590000.0
1946,2013-02-07,LAS,ORD,11.913043478299999,8.300673814260001,83.0,2012-11-16,10.678535550960103,2013,7,15743,11.358502294210167,11.00443131601537,10.92646600267858,95.830002,275474.0,15.11,16835700.0,1509.390015,3614580000.0
1947,2011-10-09,LAS,ORD,13.4285714286,9.53911468611,94.0,2011-07-07,10.678535550960103,2011,9,15256,10.812631154580547,11.2101588870966,11.243521482329156,84.60000366666667,302396.66666666674,5.29,4963566.666666667,1181.7466636666666,4824660000.0
1948,2013-01-04,LAS,SFO,19.2571428571,13.2428512505,135.0,2012-08-22,10.769626214381173,2013,4,15709,11.22139005929782,10.3432774396269,10.834783842972453,93.089996,210747.0,14.73,12048300.0,1466.469971,3424290000.0
1949,2012-08-09,DEN,LAX,12.173913043499999,9.073699124960001,85.0,2012-05-16,11.049831201351187,2012,9,15561,11.358502294210167,11.097547276215913,11.094082010757203,93.360001,258637.0,10.05,5483200.0,1402.800049,3119610000.0
1950,2011-11-24,IAH,LAX,11.666666666700001,9.77922969018,82.0,2011-09-03,10.515096499914817,2011,24,15302,11.358502294210167,10.183349832740886,10.939109824172244,96.57799820000001,289106.2,4.01,3930300.0,1160.2300415,2731570000.0
1951,2012-02-15,ATL,PHL,7.125,5.560275772540001,50.0,2011-12-27,11.263704615178002,2012,15,15385,11.22214793333977,10.900269531282103,10.92646600267858,101.800003,278272.0,8.89,5205200.0,1343.22998,4080340000.0
1952,2012-05-23,JFK,LAS,14.3214285714,9.937037234239998,100.0,2012-02-13,10.801480383750052,2012,23,15483,11.22214793333977,11.091591872232252,11.218334523700626,89.900002,275522.0,11.0,7233000.0,1318.859985,4108330000.0
1953,2011-09-27,ORD,DEN,11.782608695699999,7.79834785381,82.0,2011-07-07,10.737025430423813,2011,27,15244,11.08030191144073,11.254785605103002,11.163943762320724,84.449997,313568.0,6.11,7917800.0,1175.380005,5548130000.0
1954,2012-02-02,ORD,PHL,9.333333333330001,9.385906354489999,65.0,2011-11-29,11.179789926104196,2012,2,15372,11.358502294210167,10.82938677099014,10.92646600267858,96.360001,331240.0,9.12,9256500.0,1325.540039,4120920000.0
1955,2012-09-23,ATL,DTW,11.0476190476,9.62016730871,77.0,2012-07-08,10.414952565561904,2012,23,15606,10.812631154580547,11.334901909539196,11.163943762320724,92.24999966666668,185888.66666666663,10.563333333333333,5655433.333333332,1457.9766846666666,3617236666.666667
1956,2012-12-21,ATL,MCO,13.9642857143,11.0234838308,98.0,2012-09-14,11.479754618699445,2012,21,15695,11.22139005929782,10.464456661769288,10.604161937131613,88.660004,180375.0,13.44,6081200.0,1430.150024,5229160000.0
1957,2013-02-19,EWR,BOS,9.470588235289998,7.4087587275,66.0,2012-12-15,10.538474148674156,2013,19,15755,11.08030191144073,10.950214127109582,10.92646600267858,96.660004,118307.0,14.26,11354400.0,1530.939941,3748910000.0
1958,2012-12-05,BOS,LGA,5.416666666669999,4.79504163094,38.0,2012-10-28,11.168998167620973,2012,5,15679,11.22214793333977,11.077289722291233,10.604161937131613,87.879997,220850.0,12.11,6484300.0,1409.280029,4253920000.0
1959,2012-06-08,MCO,PHL,10.6666666667,7.1157103182600006,75.0,2012-03-25,10.479094864194792,2012,8,15499,11.22139005929782,11.323585390443986,11.240980190844223,84.099998,304641.0,12.15,9863800.0,1325.660034,3497190000.0
1960,2012-08-16,ORD,DFW,13.217391304300001,12.2658302974,93.0,2012-05-15,11.919009854416485,2012,16,15568,11.358502294210167,11.065551587916083,11.094082010757203,95.599998,212628.0,9.91,7958300.0,1415.51001,3114100000.0
1961,2012-06-24,ORD,PHX,11.16,7.4871000171399995,78.0,2012-04-07,10.420333156365,2012,24,15515,10.812631154580547,11.301741305265612,11.240980190844223,79.39333333333333,263744.0,12.823333333333334,8810300.0,1320.8199873333333,4091710000.0
1962,2012-11-17,LGA,DTW,6.8571428571399995,4.76940800805,48.0,2012-09-30,10.590408816825693,2012,17,15661,9.963934488212162,11.160028368982363,10.939109824172244,87.53999833333332,263165.33333333326,11.863333333333333,4866333.333333333,1368.8833416666666,3822206666.6666665
1963,2011-10-02,ATL,MCO,13.9285714286,8.81467031139,98.0,2011-06-26,11.479754618699445,2011,2,15249,10.812631154580547,11.254785605103002,11.243521482329156,78.13999966666667,384507.0,4.92,11788233.333333336,1109.9600013333334,5252490000.0
1964,2012-10-26,DTW,LGA,8.57894736842,6.457689554780001,60.0,2012-08-27,10.590408816825693,2012,26,15639,11.22139005929782,11.265915207985424,11.243521482329156,86.279999,212378.0,11.92,5664500.0,1411.939941,3284910000.0
1965,2012-01-06,ORD,SFO,13.346153846199998,8.9930742583,93.0,2011-10-05,11.719064740843187,2012,6,15345,11.22139005929782,10.3432774396269,10.834783842972453,101.559998,290458.0,5.6,8323000.0,1277.810059,3656830000.0
1966,2013-01-29,PHL,DFW,7.0,4.88325238403,49.0,2012-12-11,10.201987103765553,2013,29,15734,11.08030191144073,10.82938677099014,10.834783842972453,97.57,252931.0,14.42,10258600.0,1507.839966,3949640000.0
1967,2012-05-07,LAS,ORD,10.1578947368,8.89608626741,71.0,2012-02-26,10.678535550960103,2012,7,15467,11.316519450921993,11.132080604101953,11.218334523700626,97.940002,300474.0,11.1,6200000.0,1369.579956,3559390000.0
1968,2011-12-11,LGA,DTW,10.05,6.969671139260001,70.0,2011-10-02,10.590408816825693,2011,11,15319,10.812631154580547,11.077289722291233,10.604161937131613,98.316666,292353.0,5.626666666666668,6296466.666666668,1242.709961,3677250000.0
1969,2012-10-23,LAS,LAX,16.0333333333,10.870660714400001,112.0,2012-07-03,11.431460433848352,2012,23,15636,11.08030191144073,11.265915207985424,11.243521482329156,86.66999799999998,309492.0,12.09,7749700.0,1413.109985,3587670000.0
1970,2012-05-28,EWR,SFO,13.5,11.279068725,94.0,2012-02-24,10.666464809115547,2012,28,15488,11.316519450921993,11.176222933263793,11.218334523700626,90.78500175,235401.75,12.54,7446025.0,1328.7700195,3299395000.0
1971,2013-01-11,JFK,MCO,14.7692307692,10.838109400799999,103.0,2012-09-30,10.394299222373727,2013,11,15716,11.22139005929782,11.015053950391367,10.834783842972453,93.559998,257821.0,14.78,4829400.0,1472.050049,3340650000.0
1972,2011-11-16,LAX,DEN,11.333333333299999,8.32065702534,79.0,2011-08-29,11.049831201351187,2011,16,15294,11.22214793333977,11.160028368982363,10.939109824172244,102.589996,379612.0,4.5,6801000.0,1236.910034,4085010000.0
1973,2012-11-29,LAX,IAH,13.1923076923,10.537624896599999,92.0,2012-08-29,10.515096499914817,2012,29,15673,11.358502294210167,11.006154272408493,10.939109824172244,88.07,270030.0,13.0,4453200.0,1415.949951,3356850000.0
1974,2012-11-09,PHL,ATL,10.1052631579,7.76670054958,71.0,2012-08-30,11.263704615178002,2012,9,15653,11.22139005929782,11.170595240758693,10.939109824172244,86.07,322403.0,12.61,6560000.0,1379.849976,3647350000.0
1975,2012-05-16,ATL,CLT,8.65,6.00241179597,61.0,2012-03-16,10.313085687344707,2012,16,15476,11.22214793333977,11.359680195737026,11.218334523700626,92.809998,308371.0,11.13,7514900.0,1324.800049,4280420000.0
1976,2012-12-24,IAH,ORD,9.055555555560002,6.475948463099999,63.0,2012-10-22,10.714472079157837,2012,24,15698,11.316519450921993,9.832669288766573,10.604161937131613,90.0520034,157108.8,13.33,1158400.0,1426.660034,1248960000.0
1977,2013-02-20,CLT,LGA,7.166666666669999,6.80685928555,50.0,2013-01-01,10.773446264218553,2013,20,15756,11.22214793333977,10.950214127109582,10.92646600267858,94.459999,338967.0,13.33,14725200.0,1511.949951,4240570000.0
1978,2012-09-23,ORD,EWR,13.9230769231,10.0793772701,97.0,2012-06-18,11.356682693014116,2012,23,15606,10.812631154580547,11.334901909539196,11.163943762320724,92.24999966666668,185888.66666666663,10.563333333333333,5655433.333333332,1457.9766846666666,3617236666.666667
1979,2012-02-08,JFK,LAS,12.1818181818,8.79196799919,85.0,2011-11-15,10.801480383750052,2012,8,15378,11.22214793333977,11.00443131601537,10.92646600267858,98.709999,364737.0,9.1,6540500.0,1349.959961,4096730000.0
1980,2012-12-14,DEN,ATL,9.88888888889,8.60840142903,69.0,2012-10-06,10.365238592134297,2012,14,15688,11.22139005929782,11.019252156189332,10.604161937131613,86.730003,218265.0,12.83,4226800.0,1413.579956,3210170000.0
1981,2012-04-09,EWR,ORD,8.3125,6.33212707811,58.0,2012-02-11,11.35668269301411,2012,9,15439,11.316519450921993,11.141996627758898,11.087010832810972,102.459999,205924.0,7.75,4174400.0,1382.199951,3468980000.0
1982,2012-07-18,ORD,LGA,14.137931034500001,10.792603743599999,99.0,2012-04-10,12.764698391986366,2012,18,15539,11.22214793333977,11.270802398154027,10.985364033491773,89.870003,192847.0,13.42,11240100.0,1372.780029,3642630000.0
1983,2012-01-19,LAX,LAS,14.2592592593,10.2716660045,100.0,2011-10-11,11.43146043384835,2012,19,15358,11.358502294210167,10.92668554075603,10.834783842972453,100.389999,120170.0,6.26,4455600.0,1314.5,4465890000.0
1984,2012-12-24,ATL,ORD,10.8947368421,8.64031080229,76.0,2012-10-09,11.300291087291518,2012,24,15698,11.316519450921993,9.832669288766573,10.604161937131613,90.0520034,157108.8,13.33,1158400.0,1426.660034,1248960000.0
1985,2012-09-30,EWR,MCO,15.066666666700002,9.609382388330001,105.0,2012-06-17,10.675846252417372,2012,30,15613,10.812631154580547,11.254785605103002,11.163943762320724,92.383336,214068.3333333333,10.653333333333334,5548200.0,1443.216674666667,3506463333.333333
1986,2012-01-05,ATL,ORD,12.1304347826,8.79723276649,85.0,2011-10-12,11.300291087291518,2012,5,15344,11.358502294210167,10.3432774396269,10.834783842972453,101.809998,295615.0,5.47,8216100.0,1281.060059,4315950000.0
1987,2012-11-04,SFO,DFW,9.666666666669999,7.3029674334,68.0,2012-08-28,10.861924746306206,2012,4,15648,10.812631154580547,10.878688529782359,10.939109824172244,85.38666833333333,246701.66666666663,12.603333333333332,4652033.333333333,1416.239990333333,3191520000.0
1988,2012-09-07,LAS,SFO,18.9705882353,14.042112623,133.0,2012-04-27,10.769626214381173,2012,7,15590,11.22139005929782,11.049449450925882,11.163943762320724,96.419998,293026.0,12.14,8939100.0,1437.920044,3717620000.0
1989,2012-04-29,BOS,EWR,9.5625,11.1233613025,67.0,2012-02-22,10.538474148674158,2012,29,15459,10.812631154580547,11.1834479631972,11.087010832810972,104.890002,201670.0,10.276666666666667,9501766.666666666,1399.7266843333334,3597950000.0
1990,2012-04-01,SFO,SEA,10.0,6.813299687490001,70.0,2012-01-22,11.150830682408072,2012,1,15431,10.812631154580547,11.075628784858011,11.087010832810972,104.49333433333334,266783.0,7.51,7149800.0,1415.516683,3606970000.0
1991,2012-08-09,DTW,LGA,12.2,8.93028554975,85.0,2012-05-16,10.590408816825693,2012,9,15561,11.358502294210167,11.097547276215913,11.094082010757203,93.360001,258637.0,10.05,5483200.0,1402.800049,3119610000.0
1992,2012-03-28,ATL,MIA,10.0526315789,9.879685578730001,70.0,2012-01-18,10.567745542102287,2012,28,15427,11.22214793333977,11.075628784858011,10.946436196374783,105.410004,309064.0,7.79,8890700.0,1405.540039,3892800000.0
1993,2012-01-19,BOS,ATL,8.947368421050001,7.0983071863800005,63.0,2011-11-17,10.916253991574973,2012,19,15358,11.358502294210167,10.92668554075603,10.834783842972453,100.389999,120170.0,6.26,4455600.0,1314.5,4465890000.0
1994,2011-10-30,DFW,ORD,10.826086956500001,7.98095559278,76.0,2011-08-15,11.919009854416485,2011,30,15277,10.812631154580547,11.265915207985424,11.243521482329156,93.23333466666666,244627.33333333328,5.826666666666666,4439466.666666667,1263.896688,4385703333.333333
1995,2012-09-24,BOS,ATL,12.041666666700001,8.36908995451,84.0,2012-07-02,10.916253991574973,2012,24,15607,11.316519450921993,11.254785605103002,11.163943762320724,91.93,188315.0,10.51,5220900.0,1456.890015,3008920000.0
1996,2012-10-16,LAS,SFO,15.8,12.081333564200001,111.0,2012-06-27,10.769626214381173,2012,16,15629,11.08030191144073,11.39059672860385,11.243521482329156,92.089996,232217.0,11.58,3401000.0,1454.920044,3568770000.0
1997,2012-03-09,LAX,BOS,11.565217391300001,7.715545623530001,81.0,2011-12-19,10.695485317513855,2012,9,15408,11.22139005929782,10.798397162846332,10.946436196374783,107.400002,292694.0,7.03,4508100.0,1370.869995,3639470000.0
1998,2011-11-06,DFW,DEN,8.666666666669999,7.186588816919999,61.0,2011-09-06,11.035014235874439,2011,6,15284,10.812631154580547,10.878688529782359,10.939109824172244,95.09999866666666,312609.66666666674,5.426666666666668,4782633.333333333,1258.48999,3563376666.6666665
1999,2013-02-02,DFW,DEN,12.05,10.7628747872,84.0,2012-11-10,11.035014235874439,2013,2,15738,9.963934488212162,10.82938677099014,10.92646600267858,97.236664,245841.66666666663,14.076666666666664,5019400.0,1507.350016333333,3687546666.6666665
2000,2012-04-12,MCO,EWR,14.9285714286,10.237652260599999,105.0,2011-12-29,10.675846252417372,2012,12,15442,11.358502294210167,11.141996627758898,11.087010832810972,103.639999,271285.0,7.89,5342300.0,1387.569946,3618280000.0
2001,2012-12-01,MSP,ATL,15.1304347826,13.2812388107,106.0,2012-08-17,10.585135004760662,2012,1,15675,9.963934488212162,11.006154272408493,10.604161937131613,88.97000133333331,222799.66666666663,12.813333333333334,4315466.666666667,1413.940023,3668760000.0
2002,2012-05-06,MIA,ATL,12.625,9.025627763300001,88.0,2012-02-08,10.567745542102283,2012,6,15466,10.812631154580547,11.292406234578175,11.218334523700626,98.123334,348002.66666666674,10.966666666666667,7072266.666666668,1369.4199626666666,3697973333.3333335
2003,2012-08-06,LAX,DEN,13.481481481500001,8.719431749169999,94.0,2012-05-04,11.049831201351187,2012,6,15558,11.316519450921993,11.097547276215913,11.094082010757203,92.199997,194374.0,10.81,5529000.0,1394.22998,3122050000.0
