,DateOfDeparture,Departure,Arrival,WeeksToDeparture,std_wtd,Days_to_departure,DateBooked,route_mean,year,day,n_days,day_nb_mean,day_mean,week_mean,month_mean,oil_stock_price,oil_stock_volume,AAL_stock_price,AAL_stock_volume,SP_stock_price,SP_stock_volume
3769,2011-11-21,PHX,ORD,10.1052631579,7.60040011258,71.0,2011-09-11,10.420333156365,2011,21,15299,10.6358,11.316519450921993,10.183349832740886,10.939109824172244,96.919998,279104.0,4.25,5720800.0,1192.97998,4050070000.0
3770,2012-04-18,ATL,MIA,7.0,4.472135955,49.0,2012-02-29,10.567745542102287,2012,18,15448,11.5836,11.22214793333977,11.265280556839812,11.087010832810972,102.669998,195812.0,8.2,4646400.0,1385.140015,3463140000.0
3771,2012-08-03,LAS,ORD,16.4,11.5835793408,115.0,2012-04-10,10.678535550960103,2012,3,15555,11.2277,11.22139005929782,11.040663264060587,11.094082010757203,91.400002,301783.0,10.89,4475200.0,1390.98999,3751170000.0
3772,2012-04-07,ORD,EWR,8.78571428571,10.635055035299999,61.0,2012-02-06,11.356682693014116,2012,7,15437,9.5555,9.963934488212162,10.722627051315062,11.087010832810972,102.8849985,224413.5,7.7650000000000015,4561150.0,1390.1399535,3386360000.0
3773,2012-04-27,LAS,ORD,9.42857142857,6.910654300219999,66.0,2012-02-21,10.678535550960103,2012,27,15457,11.4166,11.22139005929782,11.1834479631972,11.087010832810972,104.93,182104.0,10.31,12075900.0,1403.359985,3645830000.0
3774,2012-01-10,LAS,DEN,10.4210526316,7.7982604148000005,73.0,2011-10-29,10.451325875925932,2012,10,15349,11.3008,11.08030191144073,11.015053950391367,10.834783842972453,102.239998,291273.0,5.72,6086500.0,1292.079956,4221960000.0
3775,2011-09-06,DEN,PHX,10.35,7.44294084492,72.0,2011-06-26,10.78956729812696,2011,6,15223,11.4208,11.08030191144073,11.049449450925882,11.163943762320724,86.019997,316166.0,5.04,5262600.0,1165.23999,5103980000.0
3776,2011-10-18,MIA,ATL,14.653846153800002,9.99576833542,103.0,2011-07-07,10.567745542102283,2011,18,15265,11.4139,11.08030191144073,11.39059672860385,11.243521482329156,88.339996,203765.0,6.02,4921100.0,1225.380005,4840170000.0
3777,2012-09-10,ATL,ORD,8.85,6.31851914696,62.0,2012-07-10,11.300291087291518,2012,10,15593,10.7688,11.316519450921993,11.28225526213691,11.163943762320724,96.540001,221996.0,12.0,9006400.0,1429.079956,3223670000.0
3778,2012-04-14,LGA,DFW,8.4,5.32916503779,59.0,2012-02-15,11.157526802732255,2012,14,15444,10.182,9.963934488212162,11.141996627758898,11.087010832810972,102.86333466666667,246492.33333333328,7.936666666666666,5438200.0,1370.0299886666667,3612366666.6666665
3779,2012-01-09,ORD,DFW,10.7,7.6921012118,75.0,2011-10-26,11.919009854416485,2012,9,15348,11.2184,11.316519450921993,11.015053950391367,10.834783842972453,101.309998,311866.0,5.72,8029900.0,1280.699951,3371600000.0
3780,2013-01-08,LAX,ATL,12.84,8.73536871956,90.0,2012-10-10,11.28842519213148,2013,8,15713,10.8922,11.08030191144073,11.015053950391367,10.834783842972453,93.150002,195867.0,15.16,8034400.0,1457.150024,3601600000.0
3781,2011-10-04,LAS,JFK,14.6,8.97736617546,102.0,2011-06-24,10.801480383750057,2011,4,15251,11.2862,11.08030191144073,11.2101588870966,11.243521482329156,75.66999799999998,428113.0,5.0,8995900.0,1123.949951,3714670000.0
3782,2011-11-27,LAX,JFK,17.1351351351,10.962466678399998,120.0,2011-07-30,13.011296273384213,2011,27,15305,10.9964,10.812631154580547,10.183349832740886,10.939109824172244,97.8019988,306077.8,4.1866666666666665,4102200.0,1181.256714,3168566666.666667
3783,2011-11-17,LAS,DFW,9.52380952381,6.874729431910001,67.0,2011-09-11,10.260361637978237,2011,17,15295,11.0657,11.358502294210167,11.160028368982363,10.939109824172244,98.82,194039.0,4.4,7087200.0,1216.130005,4596450000.0
3784,2011-11-27,MSP,ATL,10.285714285700001,8.53898622287,72.0,2011-09-16,10.585135004760662,2011,27,15305,10.9964,10.812631154580547,10.183349832740886,10.939109824172244,97.8019988,306077.8,4.1866666666666665,4102200.0,1181.256714,3168566666.666667
3785,2013-01-16,PHL,BOS,4.090909090909999,3.17661912903,29.0,2012-12-18,10.54215955980349,2013,16,15721,11.2654,11.22214793333977,10.92668554075603,10.834783842972453,94.239998,241531.0,14.63,4263600.0,1472.630005,3384080000.0
3786,2012-04-27,EWR,LAX,11.2857142857,9.48758587388,79.0,2012-02-08,10.598158672237826,2012,27,15457,11.4166,11.22139005929782,11.1834479631972,11.087010832810972,104.93,182104.0,10.31,12075900.0,1403.359985,3645830000.0
3787,2012-06-10,LAX,LAS,15.5625,11.0626879426,109.0,2012-02-22,11.43146043384835,2012,10,15501,11.3232,10.812631154580547,11.323585390443986,11.240980190844223,83.166664,330354.33333333326,11.623333333333333,8426933.333333334,1314.506714,3524083333.333333
3788,2011-12-29,LGA,DFW,8.5,5.33853912602,60.0,2011-10-30,11.157526802732255,2011,29,15337,9.7214,11.358502294210167,9.832669288766573,10.604161937131613,99.650002,153915.0,5.23,3537100.0,1263.02002,2278130000.0
3789,2011-09-19,ATL,LAX,11.0,8.1408063036,77.0,2011-07-04,11.288425192131484,2011,19,15236,11.5093,11.316519450921993,11.334901909539196,11.163943762320724,85.699997,132221.0,5.8,4149000.0,1204.089966,4254190000.0
3790,2013-01-26,MIA,ATL,13.75,10.6045519349,96.0,2012-10-22,10.567745542102283,2013,26,15731,10.3404,9.963934488212162,10.81796674591105,10.834783842972453,96.06666533333332,178977.33333333337,14.99,7769433.333333332,1502.033325333333,3447040000.0
3791,2012-12-06,SEA,LAX,10.0952380952,8.84819056025,71.0,2012-09-26,11.076071892066686,2012,6,15680,11.3678,11.358502294210167,11.077289722291233,10.604161937131613,86.260002,269293.0,12.61,7057000.0,1413.939941,3229700000.0
3792,2012-11-02,ORD,LAX,15.5,11.877460758699998,108.0,2012-07-17,12.008992031240435,2012,2,15646,10.9468,11.22139005929782,10.878688529782359,10.939109824172244,84.860001,297311.0,12.53,4813500.0,1414.199951,3732480000.0
3793,2012-10-14,ORD,DFW,11.96,8.895129753600001,84.0,2012-07-22,11.919009854416485,2012,14,15627,11.5343,10.812631154580547,11.347075783287751,11.243521482329156,91.85333233333333,245498.0,11.4,3669966.666666666,1436.283325333333,3367456666.6666665
3794,2011-10-01,ATL,LAX,12.086956521700001,8.474094446010001,85.0,2011-07-08,11.288425192131484,2011,1,15248,11.0597,9.963934488212162,11.254785605103002,11.243521482329156,78.66999833333333,376232.0,5.21,10108866.666666666,1120.6900226666667,4834640000.0
3795,2012-07-18,SFO,ATL,12.652173913,10.1202259032,89.0,2012-04-20,10.46238205602205,2012,18,15539,11.6617,11.22214793333977,11.270802398154027,10.985364033491773,89.870003,192847.0,13.42,11240100.0,1372.780029,3642630000.0
3796,2013-01-26,DFW,LAS,9.11111111111,6.79869268479,64.0,2012-11-23,10.260361637978237,2013,26,15731,10.3404,9.963934488212162,10.81796674591105,10.834783842972453,96.06666533333332,178977.33333333337,14.99,7769433.333333332,1502.033325333333,3447040000.0
3797,2013-01-27,DEN,SEA,8.0,5.64505683467,56.0,2012-12-02,10.410517930757084,2013,27,15732,11.1344,10.812631154580547,10.81796674591105,10.834783842972453,96.25333366666668,173081.66666666663,15.01,7156966.666666668,1501.1066896666666,3417790000.0
3798,2012-06-02,BOS,LAX,11.7727272727,9.81219755097,82.0,2012-03-12,10.695485317513855,2012,2,15493,10.1501,9.963934488212162,11.176222933263793,11.240980190844223,83.480003,374978.33333333326,12.153333333333334,12533600.0,1278.0867106666667,4450220000.0
3799,2012-08-12,MIA,LGA,13.3846153846,9.42370170613,94.0,2012-05-10,10.972960051713835,2012,12,15564,10.8818,10.812631154580547,11.097547276215913,11.094082010757203,92.77666966666666,261682.66666666663,10.103333333333332,6277833.333333332,1404.696655,2589320000.0
3800,2011-11-30,ATL,CLT,8.76470588235,7.701699583250001,61.0,2011-09-30,10.313085687344707,2011,30,15308,11.1263,11.22214793333977,11.006154272408493,10.939109824172244,100.360001,302863.0,4.72,9312400.0,1246.959961,5801910000.0
3801,2012-04-23,DFW,DEN,9.11764705882,6.72571885509,64.0,2012-02-19,11.035014235874439,2012,23,15453,11.3983,11.316519450921993,11.1834479631972,11.087010832810972,103.110001,213202.0,9.03,8484300.0,1366.939941,3654860000.0
3802,2012-05-28,BOS,PHL,9.27777777778,6.33204321225,65.0,2012-03-24,10.542159559803489,2012,28,15488,10.883,11.316519450921993,11.176222933263793,11.218334523700626,90.78500175,235401.75,12.54,7446025.0,1328.7700195,3299395000.0
3803,2012-12-08,ATL,DTW,9.27777777778,6.8754084846,65.0,2012-10-04,10.414952565561904,2012,8,15682,10.5214,9.963934488212162,11.077289722291233,10.604161937131613,85.806666,233863.0,12.773333333333332,7707266.666666668,1418.229980333333,3083250000.0
3804,2012-12-26,ATL,DEN,12.84,8.97533657679,90.0,2012-09-27,10.365238592134293,2012,26,15700,10.1379,11.22214793333977,9.832669288766573,10.604161937131613,90.980003,141598.0,13.23,1978800.0,1419.829956,2285030000.0
3805,2012-03-09,DFW,LAS,11.0476190476,7.946547618160001,77.0,2011-12-23,10.260361637978237,2012,9,15408,11.6701,11.22139005929782,10.798397162846332,10.946436196374783,107.400002,292694.0,7.03,4508100.0,1370.869995,3639470000.0
3806,2012-06-14,DEN,ATL,12.7272727273,10.4342924472,89.0,2012-03-17,10.365238592134297,2012,14,15505,11.5427,11.358502294210167,11.156063758332536,11.240980190844223,83.910004,278944.0,12.48,8775200.0,1329.099976,3687720000.0
3807,2011-12-14,DEN,SEA,9.23529411765,7.47102245148,65.0,2011-10-10,10.410517930757084,2011,14,15322,11.2304,11.22214793333977,11.019252156189332,10.604161937131613,94.949997,377475.0,5.59,8737700.0,1211.819946,4298290000.0
3808,2013-02-15,ATL,CLT,5.92857142857,4.66516197615,41.0,2013-01-05,10.313085687344707,2013,15,15751,11.1208,11.22139005929782,10.900269531282103,10.92646600267858,95.860001,223592.0,14.5,15628000.0,1519.790039,3838510000.0
3809,2012-03-07,LAX,ORD,15.153846153800002,11.787085501300002,106.0,2011-11-22,12.008992031240435,2012,7,15406,11.263,11.22214793333977,10.798397162846332,10.946436196374783,106.160004,333242.0,6.91,5773500.0,1352.630005,3580380000.0
3810,2012-05-25,SFO,DEN,11.043478260899999,6.858824845469999,77.0,2012-03-09,10.822170916135342,2012,25,15485,11.1882,11.22139005929782,11.091591872232252,11.218334523700626,90.860001,153921.0,12.3,8341300.0,1317.819946,2872660000.0
3811,2011-09-29,BOS,PHL,9.77777777778,7.51121166348,68.0,2011-07-23,10.542159559803489,2011,29,15246,10.8903,11.358502294210167,11.254785605103002,11.163943762320724,82.139999,351345.0,6.1,5039900.0,1160.400024,5285740000.0
3812,2012-11-03,BOS,SFO,11.4761904762,7.131753274049999,80.0,2012-08-15,11.099965440200057,2012,3,15647,10.6973,9.963934488212162,10.878688529782359,10.939109824172244,85.12333466666666,272006.33333333326,12.566666666666665,4732766.666666667,1415.2199706666668,3462000000.0
3813,2012-11-17,DTW,ORD,10.375,10.2818610507,73.0,2012-09-05,10.731197057171306,2012,17,15661,11.0657,9.963934488212162,11.160028368982363,10.939109824172244,87.53999833333332,263165.33333333326,11.863333333333333,4866333.333333333,1368.8833416666666,3822206666.6666665
3814,2012-03-16,BOS,ORD,10.1578947368,8.01570096675,71.0,2012-01-05,11.650026639170001,2012,16,15415,11.4201,11.22139005929782,11.11947253078815,10.946436196374783,107.059998,192992.0,7.15,6904300.0,1404.170044,5163950000.0
3815,2012-07-01,LGA,ORD,15.1034482759,10.6614955651,106.0,2012-03-17,12.764698391986366,2012,1,15522,10.6528,10.812631154580547,11.222057961200905,10.985364033491773,84.15333299999999,345739.33333333326,13.476666666666668,10286600.0,1364.3933513333334,3731260000.0
3816,2012-10-06,LAX,JFK,19.0526315789,11.9637907949,133.0,2012-05-26,13.011296273384213,2012,6,15619,10.9135,9.963934488212162,11.2101588870966,11.243521482329156,89.69666533333334,253650.0,11.63,5528566.666666667,1459.2467043333334,2891533333.333333
3817,2012-05-14,DEN,PHX,7.6111111111100005,5.34832451927,53.0,2012-03-22,10.78956729812696,2012,14,15474,11.9078,11.316519450921993,11.359680195737026,11.218334523700626,94.779999,251994.0,11.24,7571500.0,1338.349976,3688120000.0
3818,2012-05-10,SFO,JFK,15.1153846154,12.4332680276,106.0,2012-01-25,12.18794616982222,2012,10,15470,11.2936,11.358502294210167,11.132080604101953,11.218334523700626,97.080002,282314.0,10.93,5759600.0,1357.98999,3727990000.0
3819,2012-03-02,LAS,SFO,9.21052631579,8.10061004128,64.0,2011-12-29,10.769626214381173,2012,2,15401,10.1307,11.22139005929782,10.957974283232332,10.946436196374783,106.699997,299664.0,7.63,7752700.0,1369.630005,3283490000.0
3820,2012-07-23,DEN,MSP,10.0434782609,6.711443828330001,70.0,2012-05-14,10.456412399866473,2012,23,15544,11.8204,11.316519450921993,11.178833477337754,10.985364033491773,88.139999,290355.0,12.08,9005300.0,1350.52002,3717180000.0
3821,2012-12-04,DEN,LAX,11.8636363636,8.98302873171,83.0,2012-09-12,11.049831201351187,2012,4,15678,11.1862,11.08030191144073,11.077289722291233,10.604161937131613,88.5,206265.0,12.38,5775300.0,1407.050049,3247710000.0
3822,2012-11-13,DEN,PHX,7.06666666667,4.589843860819999,49.0,2012-09-25,10.78956729812696,2012,13,15657,11.2646,11.08030191144073,11.160028368982363,10.939109824172244,85.379997,352247.0,12.59,6257900.0,1374.530029,3455550000.0
3823,2012-08-06,ATL,DEN,9.15,6.92269342168,64.0,2012-06-03,10.365238592134293,2012,6,15558,11.4156,11.316519450921993,11.097547276215913,11.094082010757203,92.199997,194374.0,10.81,5529000.0,1394.22998,3122050000.0
3824,2011-11-18,DFW,BOS,9.76470588235,8.151145715210001,68.0,2011-09-11,10.296316064145405,2011,18,15296,11.0181,11.22139005929782,11.160028368982363,10.939109824172244,97.410004,341638.0,4.42,4247700.0,1215.650024,3827610000.0
3825,2012-09-11,ORD,SEA,17.2,12.471761206300002,120.0,2012-05-14,10.503372503792876,2012,11,15594,11.1719,11.08030191144073,11.28225526213691,11.163943762320724,97.169998,222006.0,11.62,8012700.0,1433.560059,3509630000.0
3826,2011-11-13,DFW,ATL,11.086956521700001,8.622976935219999,78.0,2011-08-27,11.554773544068748,2011,13,15291,11.2646,10.812631154580547,11.170595240758693,10.939109824172244,98.42333199999999,328610.66666666674,4.99,5111566.666666667,1255.8033446666666,3269846666.6666665
3827,2011-11-08,LAX,ORD,14.461538461500002,10.245899742699999,101.0,2011-07-30,12.008992031240435,2011,8,15286,11.308,11.08030191144073,11.170595240758693,10.939109824172244,96.800003,313566.0,5.21,6410800.0,1275.920044,3908490000.0
3828,2011-09-21,ATL,SFO,10.5,8.06373421709,74.0,2011-07-09,10.46238205602205,2011,21,15238,11.6427,11.22214793333977,11.334901909539196,11.163943762320724,85.91999799999998,298905.0,5.85,9122200.0,1166.76001,4728550000.0
3829,2012-07-16,PHL,DFW,8.470588235289998,5.93840937309,59.0,2012-05-18,10.201987103765553,2012,16,15537,11.5495,11.316519450921993,11.270802398154027,10.985364033491773,88.43,223124.0,14.09,9171500.0,1353.640015,2862720000.0
3830,2012-02-24,ORD,MSP,11.3,9.476286192389999,79.0,2011-12-07,11.611103856380177,2012,24,15394,11.3706,11.22139005929782,10.950214127109582,10.92646600267858,109.769997,267713.0,6.99,8365000.0,1365.73999,3505360000.0
3831,2012-01-08,ORD,LAX,12.36,9.55196314901,87.0,2011-10-13,12.008992031240435,2012,8,15347,10.8922,10.812631154580547,10.3432774396269,10.834783842972453,101.39333133333332,304730.0,5.68,8127600.0,1279.7366536666666,3466676666.6666665
3832,2011-09-26,LAS,JFK,14.53125,9.32905407852,102.0,2011-06-16,10.801480383750057,2011,26,15243,11.4134,11.316519450921993,11.254785605103002,11.163943762320724,80.239998,325671.0,6.43,7554200.0,1162.949951,4762830000.0
3833,2011-09-24,PHX,DEN,12.3913043478,8.64837940907,87.0,2011-06-29,10.78956729812696,2011,24,15241,10.6603,9.963934488212162,11.334901909539196,11.163943762320724,79.979998,393603.0,6.23,8022066.666666668,1145.2700196666667,5347563333.333333
3834,2012-11-04,LAX,DEN,15.8148148148,11.340997910999999,111.0,2012-07-16,11.049831201351187,2012,4,15648,11.1477,10.812631154580547,10.878688529782359,10.939109824172244,85.38666833333333,246701.66666666663,12.603333333333332,4652033.333333333,1416.239990333333,3191520000.0
3835,2012-07-02,DEN,DFW,10.842105263199999,9.934581341589999,76.0,2012-04-17,11.035014235874439,2012,2,15523,10.6137,11.316519450921993,10.32594916757868,10.985364033491773,83.75,299104.0,13.55,10702300.0,1365.51001,3301650000.0
3836,2012-01-28,EWR,LAX,14.0,10.8977935731,98.0,2011-10-22,10.598158672237826,2012,28,15367,10.4823,9.963934488212162,10.81796674591105,10.834783842972453,99.29999833333332,240913.66666666663,8.293333333333333,11140233.333333334,1315.2233073333334,3891256666.6666665
3837,2012-04-26,LAX,ORD,12.76,8.5842879728,89.0,2012-01-28,12.008992031240435,2012,26,15456,11.7046,11.358502294210167,11.1834479631972,11.087010832810972,104.550003,192832.0,9.8,10556800.0,1399.97998,4034700000.0
3838,2012-04-05,EWR,MCO,13.3181818182,10.999508056700002,93.0,2012-01-03,10.675846252417372,2012,5,15435,11.5045,11.358502294210167,10.722627051315062,11.087010832810972,103.309998,242903.0,7.78,4947900.0,1398.079956,3303740000.0
3839,2012-03-30,LAX,SEA,11.652173913,9.34494854138,82.0,2012-01-08,11.076071892066686,2012,30,15429,11.2844,11.22139005929782,11.075628784858011,10.946436196374783,103.019997,244155.0,7.59,6739200.0,1408.469971,3676890000.0
3840,2012-08-09,DTW,ORD,8.823529411760001,6.0439566315999995,62.0,2012-06-08,10.731197057171306,2012,9,15561,11.6058,11.358502294210167,11.097547276215913,11.094082010757203,93.360001,258637.0,10.05,5483200.0,1402.800049,3119610000.0
3841,2012-02-19,DEN,DFW,6.57142857143,4.30945803686,46.0,2012-01-04,11.035014235874439,2012,19,15389,10.7457,10.812631154580547,10.900269531282103,10.92646600267858,104.539997,225369.0,8.395,9992650.0,1361.7199705,3756420000.0
3842,2013-03-04,ATL,DTW,11.777777777799999,10.8928230855,82.0,2012-12-12,10.414952565561904,2013,4,15768,10.1387,11.316519450921993,10.798397162846332,10.946436196374783,90.120003,231108.0,13.9,8174800.0,1525.199951,3414430000.0
3843,2011-12-14,LAS,JFK,10.8095238095,9.1848736933,76.0,2011-09-29,10.801480383750057,2011,14,15322,11.2304,11.22214793333977,11.019252156189332,10.604161937131613,94.949997,377475.0,5.59,8737700.0,1211.819946,4298290000.0
3844,2011-12-04,MIA,LGA,15.59375,10.763916348699999,109.0,2011-08-17,10.972960051713835,2011,4,15312,11.1862,10.812631154580547,11.006154272408493,10.604161937131613,100.97999833333333,241558.33333333328,5.026666666666666,6784000.0,1252.8133136666668,4146810000.0
3845,2012-04-29,ORD,IAH,9.055555555560002,6.27293178686,63.0,2012-02-26,10.714472079157837,2012,29,15459,10.9652,10.812631154580547,11.1834479631972,11.087010832810972,104.890002,201670.0,10.276666666666667,9501766.666666666,1399.7266843333334,3597950000.0
3846,2012-06-23,LAX,DEN,12.6,8.4656167328,88.0,2012-03-27,11.049831201351187,2012,23,15514,10.7001,9.963934488212162,11.301741305265612,11.240980190844223,79.57666766666667,278484.0,12.996666666666664,11738600.0,1327.9200036666666,4681600000.0
3847,2011-09-24,MIA,ATL,13.1153846154,8.49624351382,92.0,2011-06-24,10.567745542102283,2011,24,15241,10.6603,9.963934488212162,11.334901909539196,11.163943762320724,79.979998,393603.0,6.23,8022066.666666668,1145.2700196666667,5347563333.333333
3848,2012-05-29,SEA,LAX,14.7857142857,11.002885624400001,103.0,2012-02-16,11.076071892066686,2012,29,15489,11.8031,11.08030191144073,11.176222933263793,11.218334523700626,90.760002,262562.0,12.62,7147600.0,1332.420044,3441640000.0
3849,2011-10-29,BOS,SFO,13.7307692308,9.37041169771,96.0,2011-07-25,11.099965440200057,2011,29,15276,10.451,9.963934488212162,11.265915207985424,11.243521482329156,93.27666733333334,260693.66666666663,5.883333333333334,4532833.333333333,1274.493327,4461196666.666667
3850,2011-12-26,LAX,BOS,10.5714285714,7.110354622460001,74.0,2011-10-13,10.695485317513855,2011,26,15334,10.1379,11.316519450921993,9.832669288766573,10.604161937131613,100.92499699999999,116996.0,5.455,4224275.0,1265.4050295,2156400000.0
3851,2013-01-21,LAX,EWR,11.7391304348,8.108454573660001,82.0,2012-10-31,10.598158672237826,2013,21,15726,10.3816,11.316519450921993,10.81796674591105,10.834783842972453,96.069998,206930.5,14.7475,6214875.0,1490.91503925,3627147500.0
3852,2011-10-05,LAS,DEN,10.6086956522,7.6440061512,74.0,2011-07-23,10.451325875925932,2011,5,15252,11.5286,11.22214793333977,11.2101588870966,11.243521482329156,79.68,336067.0,5.17,7358100.0,1144.030029,2510620000.0
3853,2012-07-12,DFW,BOS,12.8695652174,10.712373252999999,90.0,2012-04-13,10.296316064145405,2012,12,15533,11.367,11.358502294210167,11.11761174600949,10.985364033491773,86.08000200000002,240725.0,13.97,8067800.0,1334.76001,3654440000.0
3854,2012-09-10,SFO,SEA,11.9545454545,8.45423124678,84.0,2012-06-18,11.150830682408072,2012,10,15593,10.7688,11.316519450921993,11.28225526213691,11.163943762320724,96.540001,221996.0,12.0,9006400.0,1429.079956,3223670000.0
3855,2013-02-13,DEN,MSP,8.625,6.90772514412,60.0,2012-12-15,10.456412399866473,2013,13,15749,11.2219,11.22214793333977,10.900269531282103,10.92646600267858,97.010002,246437.0,14.66,10259500.0,1520.329956,3385880000.0
3856,2012-07-11,SEA,ORD,13.4444444444,8.59487026498,94.0,2012-04-08,10.503372503792876,2012,11,15532,11.4808,11.22214793333977,11.11761174600949,10.985364033491773,85.809998,307821.0,14.12,9101100.0,1341.449951,3426290000.0
3857,2012-12-09,LAX,JFK,18.3684210526,12.2946286945,129.0,2012-08-02,13.011296273384213,2012,9,15683,11.0963,10.812631154580547,11.077289722291233,10.604161937131613,85.683332,222733.0,12.776666666666666,6163733.333333334,1418.390014666667,3041340000.0
3858,2012-09-18,ORD,PHX,10.5555555556,8.73277950646,74.0,2012-07-06,10.420333156365,2012,18,15601,11.4615,11.08030191144073,11.334901909539196,11.163943762320724,95.290001,196211.0,10.31,6980600.0,1459.319946,3377390000.0
3859,2011-12-14,DEN,ORD,9.736842105260001,7.4821424833000005,68.0,2011-10-07,10.737025430423813,2011,14,15322,11.2304,11.22214793333977,11.019252156189332,10.604161937131613,94.949997,377475.0,5.59,8737700.0,1211.819946,4298290000.0
3860,2012-08-14,ATL,DFW,10.714285714299999,8.149496040510002,75.0,2012-05-31,11.554773544068748,2012,14,15566,11.2167,11.08030191144073,11.065551587916083,11.094082010757203,93.43,200411.0,10.12,4193700.0,1403.930054,2930900000.0
3861,2012-04-03,LAS,DFW,8.61111111111,7.59364199135,60.0,2012-02-03,10.260361637978237,2012,3,15433,10.8428,11.08030191144073,10.722627051315062,11.087010832810972,104.010002,245541.0,7.74,6951000.0,1413.380005,3822090000.0
3862,2012-08-07,EWR,BOS,12.4545454545,8.85183474512,87.0,2012-05-12,10.538474148674156,2012,7,15559,11.3587,11.08030191144073,11.097547276215913,11.094082010757203,93.669998,260012.0,9.94,15827900.0,1401.349976,3682490000.0
3863,2012-12-18,BOS,LAX,13.25,10.130668032400001,93.0,2012-09-16,10.695485317513855,2012,18,15692,10.6139,11.08030191144073,10.464456661769288,10.604161937131613,87.93,93130.0,12.95,5615000.0,1446.790039,4302240000.0
3864,2012-04-24,JFK,LAS,12.916666666700001,10.282601035599999,90.0,2012-01-25,10.801480383750052,2012,24,15454,11.0784,11.08030191144073,11.1834479631972,11.087010832810972,103.550003,196136.0,9.31,9734800.0,1371.969971,3617100000.0
3865,2011-10-01,JFK,LAX,15.030303030299999,9.61926728136,105.0,2011-06-18,13.011296273384216,2011,1,15248,11.0597,9.963934488212162,11.254785605103002,11.243521482329156,78.66999833333333,376232.0,5.21,10108866.666666666,1120.6900226666667,4834640000.0
3866,2012-12-04,ORD,BOS,8.76470588235,6.280221052690001,61.0,2012-10-04,11.650026639170001,2012,4,15678,11.1862,11.08030191144073,11.077289722291233,10.604161937131613,88.5,206265.0,12.38,5775300.0,1407.050049,3247710000.0
3867,2013-01-28,BOS,PHL,4.6,3.2041639575200005,32.0,2012-12-27,10.542159559803489,2013,28,15733,10.4823,11.316519450921993,10.82938677099014,10.834783842972453,96.440002,167186.0,15.03,6544500.0,1500.180054,3388540000.0
3868,2012-03-11,LAX,EWR,15.875,14.1092399573,111.0,2011-11-21,10.598158672237826,2012,11,15410,11.0737,10.812631154580547,10.798397162846332,10.946436196374783,106.69333133333332,254049.33333333328,6.9366666666666665,5024300.0,1371.0166423333333,3267736666.6666665
3869,2012-07-15,LAS,LAX,14.448275862100001,10.4559832731,101.0,2012-04-05,11.431460433848352,2012,15,15536,11.0841,10.812631154580547,11.11761174600949,10.985364033491773,87.986666,235692.0,14.21,8345866.666666668,1354.6866863333332,2979456666.6666665
3870,2012-07-07,MCO,EWR,16.84375,11.8106277318,118.0,2012-03-11,10.675846252417372,2012,7,15528,10.0701,9.963934488212162,10.32594916757868,10.985364033491773,84.96333066666666,283103.0,13.743333333333332,10195866.666666666,1353.940023,2798380000.0
3871,2011-11-02,SEA,ORD,11.5238095238,8.37029896491,81.0,2011-08-13,10.503372503792876,2011,2,15280,10.9468,11.22214793333977,10.878688529782359,10.939109824172244,92.510002,265626.0,5.28,7873300.0,1237.900024,4110530000.0
3872,2012-03-30,DTW,LGA,9.35,7.28571060003,65.0,2012-01-25,10.590408816825693,2012,30,15429,11.2844,11.22139005929782,11.075628784858011,10.946436196374783,103.019997,244155.0,7.59,6739200.0,1408.469971,3676890000.0
3873,2012-08-31,EWR,ORD,12.5238095238,10.3034899312,88.0,2012-06-04,11.35668269301411,2012,31,15583,10.9923,11.22139005929782,10.791054695489867,11.094082010757203,96.470001,249063.0,10.66,6248300.0,1406.579956,2938250000.0
3874,2012-02-03,DEN,DFW,8.666666666669999,7.47057720725,61.0,2011-12-04,11.035014235874439,2012,3,15373,10.6507,11.22139005929782,10.82938677099014,10.92646600267858,97.839996,318638.0,9.64,14608000.0,1344.900024,4608550000.0
3875,2012-08-19,ATL,MCO,14.0714285714,11.098643799100001,98.0,2012-05-13,11.479754618699445,2012,19,15571,10.9815,10.812631154580547,11.065551587916083,11.094082010757203,95.98333466666666,129736.33333333336,10.42,7555000.0,1418.140014666667,2818543333.333333
3876,2012-02-06,ATL,MCO,9.90476190476,7.50269792744,69.0,2011-11-29,11.479754618699445,2012,6,15376,11.5885,11.316519450921993,11.00443131601537,10.92646600267858,96.910004,257715.0,9.15,8942800.0,1344.329956,3379700000.0
3877,2012-07-22,ATL,LGA,12.0,9.45009776807,84.0,2012-04-29,12.079662364900178,2012,22,15543,11.2124,10.812631154580547,11.270802398154027,10.985364033491773,89.24000000000002,276627.33333333326,12.056666666666667,9353000.0,1354.5666913333332,3786460000.0
3878,2012-10-24,LGA,MIA,10.3,7.581834245510001,72.0,2012-08-13,10.972960051713835,2012,24,15637,11.6135,11.22214793333977,11.265915207985424,11.243521482329156,85.730003,298160.0,12.37,11283300.0,1408.75,3385970000.0
3879,2012-02-04,DEN,SFO,11.7,9.35892481454,82.0,2011-11-14,10.822170916135342,2012,4,15374,10.4992,9.963934488212162,10.82938677099014,10.92646600267858,97.52999866666669,298330.33333333326,9.476666666666668,12719600.0,1344.7100013333334,4198933333.3333335
