,AirPort,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,CloudCover,WindDirDegrees,DateOfDeparture,LoadFactorDomestic,PassengersDomestic,year,month,day,weekday,week,n_days,oil_stock_price,oil_stock_volume,AAL_stock_price,AAL_stock_volume,SP_stock_price,SP_stock_volume,latitude_deg,longitude_deg,state,pop2010
10771,LGA,24,20,15,14,11,7,78,56,33,1024,1019,1014,16,16,16,29,14,3,92,2012-06-10,80.13,1056572,2012,6,10,6,23,15501,83.166664,330354.3333333333,11.623333333333333,8426933.333333334,1314.5067139999999,3524083333.3333335,40.77719879,-73.87259674,NY,8190360.0
10772,LGA,23,19,14,14,12,9,86,68,49,1026,1025,1023,16,16,16,32,16,5,160,2012-06-11,80.13,1056572,2012,6,11,0,24,15502,82.699997,343211.0,11.36,7708500.0,1308.930054,3537530000.0,40.77719879,-73.87259674,NY,8190360.0
10773,LGA,23,19,16,15,13,11,90,72,53,1023,1019,1015,16,16,16,34,21,7,205,2012-06-12,80.13,1056572,2012,6,12,1,24,15503,83.32,320803.0,11.43,7488200.0,1324.180054,3442920000.0,40.77719879,-73.87259674,NY,8190360.0
10774,LGA,18,18,17,17,17,16,100,97,93,1019,1016,1014,16,10,4,21,12,8,185,2012-06-13,80.13,1056572,2012,6,13,2,24,15504,82.620003,327544.0,11.97,12150700.0,1314.880005,3506510000.0,40.77719879,-73.87259674,NY,8190360.0
10775,LGA,20,18,16,17,12,7,100,73,45,1025,1023,1019,16,14,2,35,14,6,44,2012-06-14,80.13,1056572,2012,6,14,3,24,15505,83.910004,278944.0,12.48,8775200.0,1329.099976,3687720000.0,40.77719879,-73.87259674,NY,8190360.0
10776,LGA,21,17,14,12,9,8,72,62,52,1027,1026,1024,16,16,16,29,14,1,33,2012-06-15,80.13,1056572,2012,6,15,4,24,15506,84.029999,216554.0,12.03,7497600.0,1342.839966,4401570000.0,40.77719879,-73.87259674,NY,8190360.0
10777,LGA,18,16,12,13,11,9,84,72,60,1029,1027,1026,16,16,11,32,17,5,54,2012-06-16,80.13,1056572,2012,6,16,5,24,15507,83.77666500000001,216687.66666666666,12.186666666666666,7593366.666666667,1343.4866536666666,4020856666.6666665,40.77719879,-73.87259674,NY,8190360.0
10778,LGA,17,14,11,11,10,9,89,77,64,1026,1024,1021,16,16,11,24,14,4,82,2012-06-17,80.13,1056572,2012,6,17,6,24,15508,83.523331,216821.33333333334,12.343333333333334,7689133.333333333,1344.1333413333334,3640143333.3333335,40.77719879,-73.87259674,NY,8190360.0
10779,LGA,18,16,13,13,11,8,84,74,64,1022,1021,1020,16,16,16,27,13,5,112,2012-06-18,80.13,1056572,2012,6,18,0,25,15509,83.269997,216955.0,12.5,7784900.0,1344.780029,3259430000.0,40.77719879,-73.87259674,NY,8190360.0
10780,LGA,24,19,13,16,14,12,93,77,61,1022,1020,1017,16,16,16,29,17,5,225,2012-06-19,80.13,1056572,2012,6,19,1,25,15510,84.029999,109008.0,12.7,11647400.0,1357.97998,3815350000.0,40.77719879,-73.87259674,NY,8190360.0
10781,LGA,36,28,19,22,19,16,87,64,40,1016,1013,1011,16,16,16,26,16,2,269,2012-06-20,80.13,1056572,2012,6,20,2,25,15511,81.800003,413790.0,13.03,8589200.0,1355.689941,3695700000.0,40.77719879,-73.87259674,NY,8190360.0
10782,LGA,36,31,27,22,19,18,65,52,39,1011,1009,1006,16,16,14,26,15,1,287,2012-06-21,80.13,1056572,2012,6,21,3,25,15512,78.199997,376969.0,13.47,13129800.0,1325.51001,4094470000.0,40.77719879,-73.87259674,NY,8190360.0
10783,LGA,35,29,23,21,18,17,82,59,36,1008,1007,1005,16,16,10,45,16,3,276,2012-06-22,80.13,1056572,2012,6,22,4,25,15513,79.760002,293224.0,13.17,14666900.0,1335.02002,5271490000.0,40.77719879,-73.87259674,NY,8190360.0
10784,LGA,27,23,18,20,17,15,93,74,54,1013,1010,1008,16,13,1,53,13,6,355,2012-06-23,80.13,1056572,2012,6,23,5,25,15514,79.57666766666667,278484.0,12.996666666666666,11738600.0,1327.9200036666666,4681600000.0,40.77719879,-73.87259674,NY,8190360.0
10785,LGA,29,23,18,16,12,7,81,54,26,1014,1012,1011,16,16,16,27,18,4,278,2012-06-24,80.13,1056572,2012,6,24,6,25,15515,79.39333333333333,263744.0,12.823333333333334,8810300.0,1320.8199873333333,4091710000.0,40.77719879,-73.87259674,NY,8190360.0
10786,LGA,23,19,16,17,16,13,93,75,57,1011,1006,1004,16,13,3,35,15,7,204,2012-06-25,80.13,1056572,2012,6,25,0,26,15516,79.209999,249004.0,12.65,5882000.0,1313.719971,3501820000.0,40.77719879,-73.87259674,NY,8190360.0
10787,LGA,23,19,16,16,13,11,93,73,53,1004,1002,1000,16,16,16,37,20,6,306,2012-06-26,80.13,1056572,2012,6,26,1,26,15517,79.360001,253304.0,12.88,8187700.0,1319.98999,3412940000.0,40.77719879,-73.87259674,NY,8190360.0
10788,LGA,25,21,16,12,11,11,72,58,43,1007,1003,1001,16,16,16,32,23,5,274,2012-06-27,80.13,1056572,2012,6,27,2,26,15518,80.209999,253006.0,13.31,7264900.0,1331.849976,3286910000.0,40.77719879,-73.87259674,NY,8190360.0
10789,LGA,28,23,18,16,13,12,73,56,39,1007,1006,1005,16,16,16,27,16,3,248,2012-06-28,80.13,1056572,2012,6,28,3,26,15519,77.690002,310148.0,13.4,9192300.0,1329.040039,3969370000.0,40.77719879,-73.87259674,NY,8190360.0
10790,LGA,32,26,19,22,17,8,87,58,28,1006,1003,1000,16,14,3,29,12,3,215,2012-06-29,80.13,1056572,2012,6,29,4,26,15520,84.959999,439010.0,13.33,9455200.0,1362.160034,4590480000.0,40.77719879,-73.87259674,NY,8190360.0
10791,LGA,32,27,21,18,12,11,62,45,27,1006,1005,1003,16,16,16,35,20,4,259,2012-06-30,80.13,1056572,2012,6,30,5,26,15521,84.55666599999999,392374.6666666667,13.403333333333334,9870900.0,1363.2766926666666,4160870000.0,40.77719879,-73.87259674,NY,8190360.0
10792,LGA,33,27,21,18,16,13,73,53,32,1010,1008,1006,16,16,16,34,15,3,267,2012-07-01,84.96,1125493,2012,7,1,6,26,15522,84.153333,345739.3333333333,13.476666666666667,10286600.0,1364.3933513333334,3731260000.0,40.77719879,-73.87259674,NY,8190360.0
10793,LGA,29,25,21,16,15,13,68,55,42,1011,1011,1009,16,16,16,34,13,4,323,2012-07-02,84.96,1125493,2012,7,2,0,27,15523,83.75,299104.0,13.55,10702300.0,1365.51001,3301650000.0,40.77719879,-73.87259674,NY,8190360.0
10794,LGA,30,25,20,16,13,9,76,54,31,1013,1012,1011,16,16,14,29,14,4,320,2012-07-03,84.96,1125493,2012,7,3,1,27,15524,84.906667,322274.6666666667,13.21,8305000.0,1374.02002,2116390000.0,40.77719879,-73.87259674,NY,8190360.0
10795,LGA,29,24,20,21,19,16,90,73,55,1011,1007,1005,16,14,6,34,13,6,207,2012-07-04,84.96,1125493,2012,7,4,2,27,15525,86.063334,345445.3333333333,13.34,8439400.0,1370.799988,2578955000.0,40.77719879,-73.87259674,NY,8190360.0
10796,LGA,28,25,21,21,17,15,79,63,47,1011,1007,1004,16,16,14,32,14,4,342,2012-07-05,84.96,1125493,2012,7,5,3,27,15526,87.220001,368616.0,13.47,8573800.0,1367.579956,3041520000.0,40.77719879,-73.87259674,NY,8190360.0
10797,LGA,27,23,20,19,17,16,79,68,56,1013,1011,1010,16,16,16,21,13,2,147,2012-07-06,84.96,1125493,2012,7,6,4,27,15527,84.449997,296204.0,13.87,11326900.0,1354.680054,2745140000.0,40.77719879,-73.87259674,NY,8190360.0
10798,LGA,30,27,23,20,18,17,73,64,54,1010,1008,1006,16,16,16,27,15,5,275,2012-07-07,84.96,1125493,2012,7,7,5,27,15528,84.96333066666666,283103.0,13.743333333333332,10195866.666666666,1353.9400229999999,2798380000.0,40.77719879,-73.87259674,NY,8190360.0
10799,LGA,32,27,22,17,15,9,73,51,29,1012,1009,1008,16,16,16,32,14,3,316,2012-07-08,84.96,1125493,2012,7,8,6,27,15529,85.47666433333333,270002.0,13.616666666666667,9064833.333333334,1353.199992,2851620000.0,40.77719879,-73.87259674,NY,8190360.0
10800,LGA,29,24,19,15,9,6,70,47,24,1015,1013,1012,16,16,16,26,13,3,326,2012-07-09,84.96,1125493,2012,7,9,0,28,15530,85.989998,256901.0,13.49,7933800.0,1352.459961,2904860000.0,40.77719879,-73.87259674,NY,8190360.0
10801,LGA,28,23,18,15,10,6,70,50,29,1019,1017,1015,16,16,14,23,12,2,71,2012-07-10,84.96,1125493,2012,7,10,1,28,15531,83.910004,291409.0,13.91,11868900.0,1341.469971,3470600000.0,40.77719879,-73.87259674,NY,8190360.0
10802,LGA,27,23,19,18,15,11,81,59,36,1022,1021,1019,16,16,16,24,13,4,152,2012-07-11,84.96,1125493,2012,7,11,2,28,15532,85.809998,307821.0,14.12,9101100.0,1341.449951,3426290000.0,40.77719879,-73.87259674,NY,8190360.0
10803,LGA,30,24,17,18,15,12,84,62,40,1022,1021,1019,16,16,14,32,17,2,191,2012-07-12,84.96,1125493,2012,7,12,3,28,15533,86.08000200000001,240725.0,13.97,8067800.0,1334.76001,3654440000.0,40.77719879,-73.87259674,NY,8190360.0
10804,LGA,32,27,21,19,16,13,66,53,40,1022,1021,1020,16,16,14,37,18,4,209,2012-07-13,84.96,1125493,2012,7,13,4,28,15534,87.099998,260828.0,14.45,6694600.0,1356.780029,3212930000.0,40.77719879,-73.87259674,NY,8190360.0
10805,LGA,33,28,22,18,16,15,73,55,37,1021,1019,1017,16,16,16,27,17,4,252,2012-07-14,84.96,1125493,2012,7,14,5,28,15535,87.543332,248260.0,14.33,7520233.333333333,1355.7333576666667,3096193333.3333335,40.77719879,-73.87259674,NY,8190360.0
10806,LGA,33,28,22,22,19,17,79,60,41,1019,1016,1012,16,16,14,27,14,5,217,2012-07-15,84.96,1125493,2012,7,15,6,28,15536,87.986666,235692.0,14.209999999999999,8345866.666666667,1354.6866863333332,2979456666.6666665,40.77719879,-73.87259674,NY,8190360.0
10807,LGA,31,27,22,22,20,18,84,65,46,1011,1009,1007,16,16,16,26,16,4,235,2012-07-16,84.96,1125493,2012,7,16,0,29,15537,88.43,223124.0,14.09,9171500.0,1353.640015,2862720000.0,40.77719879,-73.87259674,NY,8190360.0
10808,LGA,36,31,24,20,18,17,74,54,34,1008,1006,1004,16,16,14,47,20,2,235,2012-07-17,84.96,1125493,2012,7,17,1,29,15538,89.220001,262785.0,14.07,7634500.0,1363.670044,3566680000.0,40.77719879,-73.87259674,NY,8190360.0
10809,LGA,32,27,21,22,21,19,93,72,50,1012,1009,1005,16,11,1,37,13,5,120,2012-07-18,84.96,1125493,2012,7,18,2,29,15539,89.870003,192847.0,13.42,11240100.0,1372.780029,3642630000.0,40.77719879,-73.87259674,NY,8190360.0
10810,LGA,23,21,19,19,15,11,81,65,49,1016,1014,1012,16,16,16,27,13,7,75,2012-07-19,84.96,1125493,2012,7,19,3,29,15540,92.660004,102928.0,12.5,13748800.0,1376.51001,4043360000.0,40.77719879,-73.87259674,NY,8190360.0
10811,LGA,22,20,18,17,14,13,87,74,61,1019,1018,1016,16,16,16,23,11,6,72,2012-07-20,84.96,1125493,2012,7,20,4,29,15541,91.440002,249172.0,12.01,10048400.0,1362.660034,3925020000.0,40.77719879,-73.87259674,NY,8190360.0
10812,LGA,23,20,16,16,14,13,84,69,53,1020,1019,1018,16,16,16,21,11,2,118,2012-07-21,84.96,1125493,2012,7,21,5,29,15542,90.340001,262899.6666666667,12.033333333333333,9700700.0,1358.6133626666667,3855740000.0,40.77719879,-73.87259674,NY,8190360.0
10813,LGA,29,23,16,16,14,10,78,56,33,1021,1020,1018,16,16,16,34,17,2,207,2012-07-22,84.96,1125493,2012,7,22,6,29,15543,89.24000000000001,276627.3333333333,12.056666666666667,9353000.0,1354.5666913333332,3786460000.0,40.77719879,-73.87259674,NY,8190360.0
10814,LGA,30,24,19,21,18,16,87,69,51,1019,1014,1008,16,16,11,34,18,6,210,2012-07-23,84.96,1125493,2012,7,23,0,30,15544,88.139999,290355.0,12.08,9005300.0,1350.52002,3717180000.0,40.77719879,-73.87259674,NY,8190360.0
10815,LGA,33,27,20,21,19,13,87,69,50,1008,1003,999,16,13,1,42,16,6,242,2012-07-24,84.96,1125493,2012,7,24,1,30,15545,88.5,309865.0,11.59,7879600.0,1338.310059,3891290000.0,40.77719879,-73.87259674,NY,8190360.0
10816,LGA,28,23,18,15,12,9,70,51,31,1009,1008,1006,16,16,16,34,17,3,322,2012-07-25,84.96,1125493,2012,7,25,2,30,15546,88.970001,289552.0,11.15,17717800.0,1337.890015,3719170000.0,40.77719879,-73.87259674,NY,8190360.0
10817,LGA,29,24,19,22,18,14,87,73,58,1008,1005,1002,16,16,11,26,12,6,208,2012-07-26,84.96,1125493,2012,7,26,3,30,15547,89.389999,233400.0,11.19,10942700.0,1360.02002,4429300000.0,40.77719879,-73.87259674,NY,8190360.0
10818,LGA,26,22,18,23,18,17,93,83,73,1013,1008,1002,16,13,3,23,9,7,96,2012-07-27,84.96,1125493,2012,7,27,4,30,15548,90.129997,210412.0,11.35,5844700.0,1385.969971,4399010000.0,40.77719879,-73.87259674,NY,8190360.0
10819,LGA,22,20,17,19,18,16,100,90,79,1016,1015,1013,16,10,0,23,11,7,67,2012-07-28,84.96,1125493,2012,7,28,5,30,15549,90.01333100000001,203973.0,11.33,5347833.333333333,1385.7466636666666,4003360000.0,40.77719879,-73.87259674,NY,8190360.0
10820,LGA,23,21,18,18,17,15,93,81,68,1018,1016,1014,16,15,2,29,14,8,30,2012-07-29,84.96,1125493,2012,7,29,6,30,15550,89.896665,197534.0,11.309999999999999,4850966.666666667,1385.5233563333334,3607710000.0,40.77719879,-73.87259674,NY,8190360.0
10821,LGA,27,22,17,18,16,15,93,72,51,1020,1019,1018,16,16,14,29,13,3,198,2012-07-30,84.96,1125493,2012,7,30,0,31,15551,89.779999,191095.0,11.29,4354100.0,1385.300049,3212060000.0,40.77719879,-73.87259674,NY,8190360.0
10822,LGA,23,20,17,19,17,16,93,83,73,1020,1018,1012,16,14,5,26,14,6,140,2012-07-31,84.96,1125493,2012,7,31,1,31,15552,88.059998,282851.0,11.46,6818400.0,1379.319946,3821570000.0,40.77719879,-73.87259674,NY,8190360.0
10823,LGA,26,23,20,21,19,18,93,79,64,1013,1012,1011,16,13,2,27,14,7,231,2012-08-01,84.99,1195265,2012,8,1,2,31,15553,88.910004,281204.0,10.83,8123600.0,1375.319946,4440920000.0,40.77719879,-73.87259674,NY,8190360.0
10824,LGA,30,25,20,22,21,18,90,75,59,1012,1011,1010,16,16,11,23,13,3,184,2012-08-02,84.99,1195265,2012,8,2,3,31,15554,87.129997,302698.0,10.68,6665600.0,1365.0,4193740000.0,40.77719879,-73.87259674,NY,8190360.0
10825,LGA,33,28,22,22,20,16,93,65,36,1019,1015,1012,16,15,11,29,19,3,233,2012-08-03,84.99,1195265,2012,8,3,4,31,15555,91.400002,301783.0,10.89,4475200.0,1390.98999,3751170000.0,40.77719879,-73.87259674,NY,8190360.0
10826,LGA,28,26,23,22,21,19,87,75,62,1023,1022,1019,16,14,10,23,12,3,135,2012-08-04,84.99,1195265,2012,8,4,5,31,15556,91.666667,265980.0,10.863333333333333,4826466.666666667,1392.0699866666666,3541463333.3333335,40.77719879,-73.87259674,NY,8190360.0
10827,LGA,31,27,22,24,22,21,93,76,59,1023,1019,1013,16,16,13,45,20,5,199,2012-08-05,84.99,1195265,2012,8,5,6,31,15557,91.933332,230177.0,10.836666666666668,5177733.333333333,1393.1499833333335,3331756666.6666665,40.77719879,-73.87259674,NY,8190360.0
10828,LGA,29,26,22,22,16,13,93,65,37,1015,1014,1013,16,16,14,29,17,5,278,2012-08-06,84.99,1195265,2012,8,6,0,32,15558,92.199997,194374.0,10.81,5529000.0,1394.22998,3122050000.0,40.77719879,-73.87259674,NY,8190360.0
10829,LGA,25,22,19,18,16,13,73,62,50,1016,1015,1014,16,16,16,29,13,5,124,2012-08-07,84.99,1195265,2012,8,7,1,32,15559,93.66999799999999,260012.0,9.94,15827900.0,1401.349976,3682490000.0,40.77719879,-73.87259674,NY,8190360.0
10830,LGA,28,24,19,19,18,17,87,73,58,1015,1015,1013,16,16,16,24,13,4,190,2012-08-08,84.99,1195265,2012,8,8,2,32,15560,93.349998,269931.0,10.4,9183300.0,1402.219971,3221790000.0,40.77719879,-73.87259674,NY,8190360.0
10831,LGA,28,24,21,21,20,19,97,78,58,1015,1013,1012,16,14,6,34,16,4,185,2012-08-09,84.99,1195265,2012,8,9,3,32,15561,93.360001,258637.0,10.05,5483200.0,1402.800049,3119610000.0,40.77719879,-73.87259674,NY,8190360.0
10832,LGA,29,25,21,22,21,20,100,83,65,1014,1012,1009,16,11,1,37,14,7,141,2012-08-10,84.99,1195265,2012,8,10,4,32,15562,92.870003,224512.0,10.07,6333900.0,1405.869995,2767980000.0,40.77719879,-73.87259674,NY,8190360.0
10833,LGA,27,24,22,22,21,19,93,84,74,1013,1012,1009,16,16,13,26,12,6,127,2012-08-11,84.99,1195265,2012,8,11,5,32,15563,92.82333633333333,243097.33333333334,10.086666666666666,6305866.666666667,1405.283325,2678650000.0,40.77719879,-73.87259674,NY,8190360.0
10834,LGA,29,26,22,22,22,21,93,79,65,1014,1012,1011,16,15,10,27,15,6,192,2012-08-12,84.99,1195265,2012,8,12,6,32,15564,92.77666966666666,261682.66666666666,10.103333333333333,6277833.333333333,1404.696655,2589320000.0,40.77719879,-73.87259674,NY,8190360.0
10835,LGA,30,26,22,22,17,15,93,69,44,1014,1013,1012,16,16,14,26,13,2,263,2012-08-13,84.99,1195265,2012,8,13,0,33,15565,92.730003,280268.0,10.12,6249800.0,1404.109985,2499990000.0,40.77719879,-73.87259674,NY,8190360.0
10836,LGA,28,25,21,18,16,14,78,61,43,1014,1013,1012,16,16,16,24,12,4,260,2012-08-14,84.99,1195265,2012,8,14,1,33,15566,93.43,200411.0,10.12,4193700.0,1403.930054,2930900000.0,40.77719879,-73.87259674,NY,8190360.0
10837,LGA,29,24,19,21,19,17,97,74,51,1014,1012,1010,16,12,2,26,12,7,190,2012-08-15,84.99,1195265,2012,8,15,2,33,15567,94.33000200000001,281643.0,10.15,3696700.0,1405.530029,2655750000.0,40.77719879,-73.87259674,NY,8190360.0
10838,LGA,29,24,19,19,17,14,93,68,43,1011,1010,1009,16,16,11,29,12,5,312,2012-08-16,84.99,1195265,2012,8,16,3,33,15568,95.599998,212628.0,9.91,7958300.0,1415.51001,3114100000.0,40.77719879,-73.87259674,NY,8190360.0
10839,LGA,30,24,19,19,17,14,78,61,43,1011,1009,1007,16,16,16,34,17,2,241,2012-08-17,84.99,1195265,2012,8,17,4,33,15569,96.010002,162591.0,10.08,7573800.0,1418.160034,2922990000.0,40.77719879,-73.87259674,NY,8190360.0
10840,LGA,22,20,18,18,16,15,93,81,68,1012,1011,1010,16,16,16,24,10,7,248,2012-08-18,84.99,1195265,2012,8,18,5,33,15570,95.99666833333333,146163.66666666666,10.25,7564400.0,1418.1500243333332,2870766666.6666665,40.77719879,-73.87259674,NY,8190360.0
10841,LGA,23,19,16,16,14,12,81,72,63,1014,1013,1012,16,16,16,16,10,6,34,2012-08-19,84.99,1195265,2012,8,19,6,33,15571,95.98333466666666,129736.33333333334,10.42,7555000.0,1418.1400146666667,2818543333.3333335,40.77719879,-73.87259674,NY,8190360.0
10842,LGA,24,21,17,17,15,12,90,74,57,1013,1012,1011,16,16,14,26,11,5,149,2012-08-20,84.99,1195265,2012,8,20,0,34,15572,95.970001,113309.0,10.59,7545600.0,1418.130005,2766320000.0,40.77719879,-73.87259674,NY,8190360.0
10843,LGA,28,24,19,16,13,9,78,56,34,1019,1015,1013,16,16,16,24,12,6,261,2012-08-21,84.99,1195265,2012,8,21,1,34,15573,96.68,220192.0,11.42,19958800.0,1413.170044,3282950000.0,40.77719879,-73.87259674,NY,8190360.0
10844,LGA,26,22,19,18,14,12,69,62,54,1021,1020,1019,16,16,14,24,12,4,159,2012-08-22,84.99,1195265,2012,8,22,2,34,15574,97.260002,217435.0,11.61,10711700.0,1413.48999,3062690000.0,40.77719879,-73.87259674,NY,8190360.0
10845,LGA,31,25,19,18,16,14,81,59,37,1021,1020,1018,16,16,16,29,14,3,240,2012-08-23,84.99,1195265,2012,8,23,3,34,15575,96.269997,225156.0,11.04,6695000.0,1402.079956,3008240000.0,40.77719879,-73.87259674,NY,8190360.0
10846,LGA,26,23,20,19,18,16,93,74,54,1023,1022,1020,16,16,11,16,10,5,69,2012-08-24,84.99,1195265,2012,8,24,4,34,15576,96.150002,204231.0,11.11,4722300.0,1411.130005,2598790000.0,40.77719879,-73.87259674,NY,8190360.0
10847,LGA,25,22,19,19,18,15,93,77,60,1027,1026,1023,16,14,5,24,11,6,95,2012-08-25,84.99,1195265,2012,8,25,5,34,15577,95.923335,213102.0,11.086666666666666,5050566.666666667,1410.8999836666667,2556693333.3333335,40.77719879,-73.87259674,NY,8190360.0
10848,LGA,24,21,18,18,16,14,93,74,54,1028,1026,1024,16,16,16,26,10,3,125,2012-08-26,84.99,1195265,2012,8,26,6,34,15578,95.696668,221973.0,11.063333333333333,5378833.333333333,1410.6699623333334,2514596666.6666665,40.77719879,-73.87259674,NY,8190360.0
10849,LGA,29,23,17,21,17,14,87,66,45,1024,1019,1013,16,16,16,34,17,3,208,2012-08-27,84.99,1195265,2012,8,27,0,35,15579,95.470001,230844.0,11.04,5707100.0,1410.439941,2472500000.0,40.77719879,-73.87259674,NY,8190360.0
10850,LGA,30,25,20,22,19,13,93,69,45,1013,1009,1006,16,14,4,27,14,6,269,2012-08-28,84.99,1195265,2012,8,28,1,35,15580,96.33000200000001,198458.0,10.81,7974300.0,1409.300049,2629090000.0,40.77719879,-73.87259674,NY,8190360.0
10851,LGA,24,21,17,12,9,7,65,52,38,1015,1013,1012,16,16,14,26,14,1,334,2012-08-29,84.99,1195265,2012,8,29,2,35,15581,95.489998,185887.0,10.45,5761100.0,1410.48999,2571220000.0,40.77719879,-73.87259674,NY,8190360.0
10852,LGA,28,22,16,12,10,8,65,48,30,1017,1015,1014,16,16,14,37,20,1,262,2012-08-30,84.99,1195265,2012,8,30,3,35,15582,94.620003,192455.0,10.4,5385700.0,1399.47998,2530280000.0,40.77719879,-73.87259674,NY,8190360.0
10853,LGA,32,26,20,15,12,9,55,41,26,1014,1012,1009,16,16,14,39,23,3,249,2012-08-31,84.99,1195265,2012,8,31,4,35,15583,96.470001,249063.0,10.66,6248300.0,1406.579956,2938250000.0,40.77719879,-73.87259674,NY,8190360.0
10854,LGA,27,22,17,17,15,13,78,62,45,1020,1016,1011,16,16,16,29,13,2,75,2012-09-01,71.83,979647,2012,9,1,5,35,15584,96.1775015,250834.0,10.6075,5864575.0,1406.16995225,3003765000.0,40.77719879,-73.87259674,NY,8190360.0
10855,LGA,23,20,17,16,15,13,87,74,61,1021,1020,1018,16,16,16,29,10,4,83,2012-09-02,71.83,979647,2012,9,2,6,35,15585,95.885002,252605.0,10.555,5480850.0,1405.7599485,3069280000.0,40.77719879,-73.87259674,NY,8190360.0
10856,LGA,22,19,15,17,15,13,100,81,61,1024,1022,1021,16,12,0,29,14,3,59,2012-09-03,71.83,979647,2012,9,3,0,36,15586,95.5925025,254376.0,10.5025,5097125.0,1405.34994475,3134795000.0,40.77719879,-73.87259674,NY,8190360.0
10857,LGA,23,20,17,21,18,13,100,87,73,1021,1016,1012,16,11,2,24,10,8,138,2012-09-04,71.83,979647,2012,9,4,1,36,15587,95.300003,256147.0,10.45,4713400.0,1404.939941,3200310000.0,40.77719879,-73.87259674,NY,8190360.0
10858,LGA,28,23,19,23,21,17,93,74,55,1011,1008,1006,16,12,2,35,15,7,204,2012-09-05,71.83,979647,2012,9,5,2,36,15588,95.360001,233044.0,11.22,8286800.0,1403.439941,3389110000.0,40.77719879,-73.87259674,NY,8190360.0
10859,LGA,26,22,18,19,17,16,93,76,58,1013,1011,1010,16,16,16,23,9,5,165,2012-09-06,71.83,979647,2012,9,6,3,36,15589,95.529999,327082.0,11.42,9613800.0,1432.119995,3952870000.0,40.77719879,-73.87259674,NY,8190360.0
10860,LGA,28,24,20,22,19,18,93,80,67,1014,1012,1011,16,13,2,26,12,5,183,2012-09-07,71.83,979647,2012,9,7,4,36,15590,96.41999799999999,293026.0,12.14,8939100.0,1437.920044,3717620000.0,40.77719879,-73.87259674,NY,8190360.0
10861,LGA,28,24,21,22,20,14,97,80,62,1012,1007,1004,16,13,1,39,23,6,210,2012-09-08,71.83,979647,2012,9,8,5,36,15591,96.459999,269349.3333333333,12.093333333333334,8961533.333333334,1434.973348,3552970000.0,40.77719879,-73.87259674,NY,8190360.0
10862,LGA,24,21,17,14,13,11,84,65,46,1011,1009,1006,16,16,16,26,11,5,299,2012-09-09,71.83,979647,2012,9,9,6,36,15592,96.5,245672.66666666666,12.046666666666667,8983966.666666666,1432.026652,3388320000.0,40.77719879,-73.87259674,NY,8190360.0
10863,LGA,21,17,13,14,8,5,90,66,42,1017,1013,1011,16,16,16,37,20,3,330,2012-09-10,71.83,979647,2012,9,10,0,37,15593,96.540001,221996.0,12.0,9006400.0,1429.079956,3223670000.0,40.77719879,-73.87259674,NY,8190360.0
10864,LGA,23,17,12,11,6,3,69,49,29,1025,1022,1018,16,16,16,24,13,1,265,2012-09-11,71.83,979647,2012,9,11,1,37,15594,97.16999799999999,222006.0,11.62,8012700.0,1433.560059,3509630000.0,40.77719879,-73.87259674,NY,8190360.0
10865,LGA,23,17,12,15,11,8,84,64,44,1028,1027,1025,16,16,16,26,11,0,167,2012-09-12,71.83,979647,2012,9,12,2,37,15595,97.010002,223528.0,11.82,5036100.0,1436.560059,3641200000.0,40.77719879,-73.87259674,NY,8190360.0
10866,LGA,28,22,16,17,14,13,97,69,40,1028,1026,1025,16,16,16,24,14,0,220,2012-09-13,71.83,979647,2012,9,13,3,37,15596,98.309998,291055.0,11.25,8627500.0,1459.98999,4606550000.0,40.77719879,-73.87259674,NY,8190360.0
10867,LGA,27,22,16,17,16,14,90,71,51,1025,1022,1019,16,16,16,29,17,2,211,2012-09-14,71.83,979647,2012,9,14,4,37,15597,99.0,271794.0,10.53,13641000.0,1465.77002,5041990000.0,40.77719879,-73.87259674,NY,8190360.0
10868,LGA,23,19,15,16,12,6,87,61,35,1018,1016,1015,16,15,2,32,18,4,286,2012-09-15,71.83,979647,2012,9,15,5,37,15598,98.20666766666666,283954.0,10.54,12595600.0,1464.243327,4522136666.666667,40.77719879,-73.87259674,NY,8190360.0
10869,LGA,22,17,12,8,6,2,72,50,28,1019,1017,1015,16,16,16,26,13,2,294,2012-09-16,71.83,979647,2012,9,16,6,37,15599,97.41333533333334,296114.0,10.55,11550200.0,1462.716634,4002283333.3333335,40.77719879,-73.87259674,NY,8190360.0
10870,LGA,21,17,12,14,10,7,84,66,48,1019,1018,1017,16,16,16,23,11,2,187,2012-09-17,71.83,979647,2012,9,17,0,38,15600,96.620003,308274.0,10.56,10504800.0,1461.189941,3482430000.0,40.77719879,-73.87259674,NY,8190360.0
10871,LGA,24,19,14,19,16,13,93,81,68,1018,1012,1006,16,16,11,61,29,8,176,2012-09-18,71.83,979647,2012,9,18,1,38,15601,95.290001,196211.0,10.31,6980600.0,1459.319946,3377390000.0,40.77719879,-73.87259674,NY,8190360.0
