,DateOfDeparture,year,month,day,weekday,week,n_days,UnemploymentRate,State,Abbreviation,GDP_per_cap,holidays
3547,2011-03-10,2011,3,10,3,10,15043,6.3,Hawaii,HI,49418.0,False
3548,2011-03-10,2011,3,10,3,10,15043,9.7,Idaho,ID,3462.0,False
3549,2011-03-10,2011,3,10,3,10,15043,8.8,Illinois,IL,50304.0,False
3550,2011-03-10,2011,3,10,3,10,15043,8.5,Indiana,IN,42996.0,False
3551,2011-03-10,2011,3,10,3,10,15043,6.1,Iowa,IA,45884.0,False
3552,2011-03-10,2011,3,10,3,10,15043,6.8,Kansas,KS,44243.0,False
3553,2011-03-10,2011,3,10,3,10,15043,10.2,Kentucky,KY,37579.0,False
3554,2011-03-10,2011,3,10,3,10,15043,8.1,Louisiana,LA,48599.0,False
3555,2011-03-10,2011,3,10,3,10,15043,7.6,Maine,ME,38352.0,False
3556,2011-03-10,2011,3,10,3,10,15043,6.9,Maryland,MD,53675.0,False
3557,2011-03-10,2011,3,10,3,10,15043,8.0,Massachusetts,MA,60808.0,False
3558,2011-03-10,2011,3,10,3,10,15043,10.3,Michigan,MI,38763.0,False
3559,2011-03-10,2011,3,10,3,10,15043,6.6,Minnesota,MN,50148.0,False
3560,2011-03-10,2011,3,10,3,10,15043,10.2,Mississippi,MS,31688.0,False
3561,2011-03-10,2011,3,10,3,10,15043,9.1,Missouri,MO,42204.0,False
3562,2011-03-10,2011,3,10,3,10,15043,7.4,Montana,MT,37733.0,False
3563,2011-03-10,2011,3,10,3,10,15043,4.2,Nebraska,NE,49569.0,False
3564,2011-03-10,2011,3,10,3,10,15043,13.2,Nevada,NV,44589.0,False
3565,2011-03-10,2011,3,10,3,10,15043,5.2,New Hampshire,NH,48388.0,False
3566,2011-03-10,2011,3,10,3,10,15043,9.3,New Jersey,NJ,55023.0,False
3567,2011-03-10,2011,3,10,3,10,15043,8.1,New Mexico,NM,40297.0,False
3568,2011-03-10,2011,3,10,3,10,15043,8.0,New York,NY,61267.0,False
3569,2011-03-10,2011,3,10,3,10,15043,9.7,North Carolina,NC,43141.0,False
3570,2011-03-10,2011,3,10,3,10,15043,3.6,North Dakota,ND,52185.0,False
3571,2011-03-10,2011,3,10,3,10,15043,8.9,Ohio,OH,42667.0,False
3572,2011-03-10,2011,3,10,3,10,15043,6.1,Oklahoma,OK,38303.0,False
3573,2011-03-10,2011,3,10,3,10,15043,10.0,Oregon,OR,49601.0,False
3574,2011-03-10,2011,3,10,3,10,15043,7.8,Pennsylvania,PA,46387.0,False
3576,2011-03-10,2011,3,10,3,10,15043,11.0,Rhode Island,RI,46332.0,False
3577,2011-03-10,2011,3,10,3,10,15043,9.9,South Carolina,SC,35126.0,False
3578,2011-03-10,2011,3,10,3,10,15043,4.9,South Dakota,SD,45605.0,False
3579,2011-03-10,2011,3,10,3,10,15043,9.5,Tennessee,TN,3937.0,False
3580,2011-03-10,2011,3,10,3,10,15043,8.1,Texas,TX,47417.0,False
3581,2011-03-10,2011,3,10,3,10,15043,7.6,Utah,UT,415.0,False
3582,2011-03-10,2011,3,10,3,10,15043,5.4,Vermont,VT,4217.0,False
3583,2011-03-10,2011,3,10,3,10,15043,6.3,Virginia,VA,51946.0,False
3584,2011-03-10,2011,3,10,3,10,15043,9.2,Washington,WA,52679.0,False
3585,2011-03-10,2011,3,10,3,10,15043,9.1,West Virginia,WV,35368.0,False
3586,2011-03-10,2011,3,10,3,10,15043,7.4,Wisconsin,WI,44126.0,False
3587,2011-03-10,2011,3,10,3,10,15043,6.2,Wyoming,WY,64603.0,False
3588,2011-03-11,2011,3,11,4,10,15044,9.2,Alabama,AL,35913.0,False
3589,2011-03-11,2011,3,11,4,10,15044,7.4,Alaska,AK,69564.0,False
3590,2011-03-11,2011,3,11,4,10,15044,9.5,Arizona,AZ,37935.0,False
3591,2011-03-11,2011,3,11,4,10,15044,7.8,Arkansas,AR,34671.0,False
3592,2011-03-11,2011,3,11,4,10,15044,12.0,California,CA,51871.0,False
3593,2011-03-11,2011,3,11,4,10,15044,9.2,Colorado,CO,49254.0,False
3594,2011-03-11,2011,3,11,4,10,15044,9.1,Connecticut,CT,64906.0,False
3595,2011-03-11,2011,3,11,4,10,15044,8.4,Delaware,DE,62837.0,False
3596,2011-03-11,2011,3,11,4,10,15044,9.5,District of Columbia,DC,16803.0,False
3597,2011-03-11,2011,3,11,4,10,15044,11.1,Florida,FL,38604.0,False
3598,2011-03-11,2011,3,11,4,10,15044,10.0,Georgia,GA,42029.0,False
3599,2011-03-11,2011,3,11,4,10,15044,6.3,Hawaii,HI,49418.0,False
3600,2011-03-11,2011,3,11,4,10,15044,9.7,Idaho,ID,3462.0,False
3601,2011-03-11,2011,3,11,4,10,15044,8.8,Illinois,IL,50304.0,False
3602,2011-03-11,2011,3,11,4,10,15044,8.5,Indiana,IN,42996.0,False
3603,2011-03-11,2011,3,11,4,10,15044,6.1,Iowa,IA,45884.0,False
3604,2011-03-11,2011,3,11,4,10,15044,6.8,Kansas,KS,44243.0,False
3605,2011-03-11,2011,3,11,4,10,15044,10.2,Kentucky,KY,37579.0,False
3606,2011-03-11,2011,3,11,4,10,15044,8.1,Louisiana,LA,48599.0,False
3607,2011-03-11,2011,3,11,4,10,15044,7.6,Maine,ME,38352.0,False
3608,2011-03-11,2011,3,11,4,10,15044,6.9,Maryland,MD,53675.0,False
3609,2011-03-11,2011,3,11,4,10,15044,8.0,Massachusetts,MA,60808.0,False
3610,2011-03-11,2011,3,11,4,10,15044,10.3,Michigan,MI,38763.0,False
3611,2011-03-11,2011,3,11,4,10,15044,6.6,Minnesota,MN,50148.0,False
3612,2011-03-11,2011,3,11,4,10,15044,10.2,Mississippi,MS,31688.0,False
3613,2011-03-11,2011,3,11,4,10,15044,9.1,Missouri,MO,42204.0,False
3614,2011-03-11,2011,3,11,4,10,15044,7.4,Montana,MT,37733.0,False
3615,2011-03-11,2011,3,11,4,10,15044,4.2,Nebraska,NE,49569.0,False
3616,2011-03-11,2011,3,11,4,10,15044,13.2,Nevada,NV,44589.0,False
3617,2011-03-11,2011,3,11,4,10,15044,5.2,New Hampshire,NH,48388.0,False
3618,2011-03-11,2011,3,11,4,10,15044,9.3,New Jersey,NJ,55023.0,False
3619,2011-03-11,2011,3,11,4,10,15044,8.1,New Mexico,NM,40297.0,False
3620,2011-03-11,2011,3,11,4,10,15044,8.0,New York,NY,61267.0,False
3621,2011-03-11,2011,3,11,4,10,15044,9.7,North Carolina,NC,43141.0,False
3622,2011-03-11,2011,3,11,4,10,15044,3.6,North Dakota,ND,52185.0,False
3623,2011-03-11,2011,3,11,4,10,15044,8.9,Ohio,OH,42667.0,False
3624,2011-03-11,2011,3,11,4,10,15044,6.1,Oklahoma,OK,38303.0,False
3625,2011-03-11,2011,3,11,4,10,15044,10.0,Oregon,OR,49601.0,False
3626,2011-03-11,2011,3,11,4,10,15044,7.8,Pennsylvania,PA,46387.0,False
3628,2011-03-11,2011,3,11,4,10,15044,11.0,Rhode Island,RI,46332.0,False
3629,2011-03-11,2011,3,11,4,10,15044,9.9,South Carolina,SC,35126.0,False
3630,2011-03-11,2011,3,11,4,10,15044,4.9,South Dakota,SD,45605.0,False
3631,2011-03-11,2011,3,11,4,10,15044,9.5,Tennessee,TN,3937.0,False
3632,2011-03-11,2011,3,11,4,10,15044,8.1,Texas,TX,47417.0,False
3633,2011-03-11,2011,3,11,4,10,15044,7.6,Utah,UT,415.0,False
3634,2011-03-11,2011,3,11,4,10,15044,5.4,Vermont,VT,4217.0,False
3635,2011-03-11,2011,3,11,4,10,15044,6.3,Virginia,VA,51946.0,False
3636,2011-03-11,2011,3,11,4,10,15044,9.2,Washington,WA,52679.0,False
3637,2011-03-11,2011,3,11,4,10,15044,9.1,West Virginia,WV,35368.0,False
3638,2011-03-11,2011,3,11,4,10,15044,7.4,Wisconsin,WI,44126.0,False
3639,2011-03-11,2011,3,11,4,10,15044,6.2,Wyoming,WY,64603.0,False
3640,2011-03-12,2011,3,12,5,10,15045,9.2,Alabama,AL,35913.0,False
3641,2011-03-12,2011,3,12,5,10,15045,7.4,Alaska,AK,69564.0,False
3642,2011-03-12,2011,3,12,5,10,15045,9.5,Arizona,AZ,37935.0,False
3643,2011-03-12,2011,3,12,5,10,15045,7.8,Arkansas,AR,34671.0,False
3644,2011-03-12,2011,3,12,5,10,15045,12.0,California,CA,51871.0,False
3645,2011-03-12,2011,3,12,5,10,15045,9.2,Colorado,CO,49254.0,False
3646,2011-03-12,2011,3,12,5,10,15045,9.1,Connecticut,CT,64906.0,False
3647,2011-03-12,2011,3,12,5,10,15045,8.4,Delaware,DE,62837.0,False
3648,2011-03-12,2011,3,12,5,10,15045,9.5,District of Columbia,DC,16803.0,False
3649,2011-03-12,2011,3,12,5,10,15045,11.1,Florida,FL,38604.0,False
3650,2011-03-12,2011,3,12,5,10,15045,10.0,Georgia,GA,42029.0,False
3651,2011-03-12,2011,3,12,5,10,15045,6.3,Hawaii,HI,49418.0,False
3652,2011-03-12,2011,3,12,5,10,15045,9.7,Idaho,ID,3462.0,False
3653,2011-03-12,2011,3,12,5,10,15045,8.8,Illinois,IL,50304.0,False
3654,2011-03-12,2011,3,12,5,10,15045,8.5,Indiana,IN,42996.0,False
3655,2011-03-12,2011,3,12,5,10,15045,6.1,Iowa,IA,45884.0,False
3656,2011-03-12,2011,3,12,5,10,15045,6.8,Kansas,KS,44243.0,False
3657,2011-03-12,2011,3,12,5,10,15045,10.2,Kentucky,KY,37579.0,False
3658,2011-03-12,2011,3,12,5,10,15045,8.1,Louisiana,LA,48599.0,False
3659,2011-03-12,2011,3,12,5,10,15045,7.6,Maine,ME,38352.0,False
3660,2011-03-12,2011,3,12,5,10,15045,6.9,Maryland,MD,53675.0,False
3661,2011-03-12,2011,3,12,5,10,15045,8.0,Massachusetts,MA,60808.0,False
3662,2011-03-12,2011,3,12,5,10,15045,10.3,Michigan,MI,38763.0,False
3663,2011-03-12,2011,3,12,5,10,15045,6.6,Minnesota,MN,50148.0,False
3664,2011-03-12,2011,3,12,5,10,15045,10.2,Mississippi,MS,31688.0,False
3665,2011-03-12,2011,3,12,5,10,15045,9.1,Missouri,MO,42204.0,False
3666,2011-03-12,2011,3,12,5,10,15045,7.4,Montana,MT,37733.0,False
3667,2011-03-12,2011,3,12,5,10,15045,4.2,Nebraska,NE,49569.0,False
3668,2011-03-12,2011,3,12,5,10,15045,13.2,Nevada,NV,44589.0,False
3669,2011-03-12,2011,3,12,5,10,15045,5.2,New Hampshire,NH,48388.0,False
3670,2011-03-12,2011,3,12,5,10,15045,9.3,New Jersey,NJ,55023.0,False
3671,2011-03-12,2011,3,12,5,10,15045,8.1,New Mexico,NM,40297.0,False
3672,2011-03-12,2011,3,12,5,10,15045,8.0,New York,NY,61267.0,False
3673,2011-03-12,2011,3,12,5,10,15045,9.7,North Carolina,NC,43141.0,False
3674,2011-03-12,2011,3,12,5,10,15045,3.6,North Dakota,ND,52185.0,False
3675,2011-03-12,2011,3,12,5,10,15045,8.9,Ohio,OH,42667.0,False
3676,2011-03-12,2011,3,12,5,10,15045,6.1,Oklahoma,OK,38303.0,False
3677,2011-03-12,2011,3,12,5,10,15045,10.0,Oregon,OR,49601.0,False
3678,2011-03-12,2011,3,12,5,10,15045,7.8,Pennsylvania,PA,46387.0,False
3680,2011-03-12,2011,3,12,5,10,15045,11.0,Rhode Island,RI,46332.0,False
3681,2011-03-12,2011,3,12,5,10,15045,9.9,South Carolina,SC,35126.0,False
3682,2011-03-12,2011,3,12,5,10,15045,4.9,South Dakota,SD,45605.0,False
3683,2011-03-12,2011,3,12,5,10,15045,9.5,Tennessee,TN,3937.0,False
3684,2011-03-12,2011,3,12,5,10,15045,8.1,Texas,TX,47417.0,False
3685,2011-03-12,2011,3,12,5,10,15045,7.6,Utah,UT,415.0,False
3686,2011-03-12,2011,3,12,5,10,15045,5.4,Vermont,VT,4217.0,False
3687,2011-03-12,2011,3,12,5,10,15045,6.3,Virginia,VA,51946.0,False
3688,2011-03-12,2011,3,12,5,10,15045,9.2,Washington,WA,52679.0,False
3689,2011-03-12,2011,3,12,5,10,15045,9.1,West Virginia,WV,35368.0,False
3690,2011-03-12,2011,3,12,5,10,15045,7.4,Wisconsin,WI,44126.0,False
3691,2011-03-12,2011,3,12,5,10,15045,6.2,Wyoming,WY,64603.0,False
3692,2011-03-13,2011,3,13,6,10,15046,9.2,Alabama,AL,35913.0,False
3693,2011-03-13,2011,3,13,6,10,15046,7.4,Alaska,AK,69564.0,False
3694,2011-03-13,2011,3,13,6,10,15046,9.5,Arizona,AZ,37935.0,False
3695,2011-03-13,2011,3,13,6,10,15046,7.8,Arkansas,AR,34671.0,False
3696,2011-03-13,2011,3,13,6,10,15046,12.0,California,CA,51871.0,False
3697,2011-03-13,2011,3,13,6,10,15046,9.2,Colorado,CO,49254.0,False
3698,2011-03-13,2011,3,13,6,10,15046,9.1,Connecticut,CT,64906.0,False
3699,2011-03-13,2011,3,13,6,10,15046,8.4,Delaware,DE,62837.0,False
3700,2011-03-13,2011,3,13,6,10,15046,9.5,District of Columbia,DC,16803.0,False
3701,2011-03-13,2011,3,13,6,10,15046,11.1,Florida,FL,38604.0,False
3702,2011-03-13,2011,3,13,6,10,15046,10.0,Georgia,GA,42029.0,False
3703,2011-03-13,2011,3,13,6,10,15046,6.3,Hawaii,HI,49418.0,False
3704,2011-03-13,2011,3,13,6,10,15046,9.7,Idaho,ID,3462.0,False
3705,2011-03-13,2011,3,13,6,10,15046,8.8,Illinois,IL,50304.0,False
3706,2011-03-13,2011,3,13,6,10,15046,8.5,Indiana,IN,42996.0,False
3707,2011-03-13,2011,3,13,6,10,15046,6.1,Iowa,IA,45884.0,False
3708,2011-03-13,2011,3,13,6,10,15046,6.8,Kansas,KS,44243.0,False
3709,2011-03-13,2011,3,13,6,10,15046,10.2,Kentucky,KY,37579.0,False
3710,2011-03-13,2011,3,13,6,10,15046,8.1,Louisiana,LA,48599.0,False
3711,2011-03-13,2011,3,13,6,10,15046,7.6,Maine,ME,38352.0,False
3712,2011-03-13,2011,3,13,6,10,15046,6.9,Maryland,MD,53675.0,False
3713,2011-03-13,2011,3,13,6,10,15046,8.0,Massachusetts,MA,60808.0,False
3714,2011-03-13,2011,3,13,6,10,15046,10.3,Michigan,MI,38763.0,False
3715,2011-03-13,2011,3,13,6,10,15046,6.6,Minnesota,MN,50148.0,False
3716,2011-03-13,2011,3,13,6,10,15046,10.2,Mississippi,MS,31688.0,False
3717,2011-03-13,2011,3,13,6,10,15046,9.1,Missouri,MO,42204.0,False
3718,2011-03-13,2011,3,13,6,10,15046,7.4,Montana,MT,37733.0,False
3719,2011-03-13,2011,3,13,6,10,15046,4.2,Nebraska,NE,49569.0,False
3720,2011-03-13,2011,3,13,6,10,15046,13.2,Nevada,NV,44589.0,False
3721,2011-03-13,2011,3,13,6,10,15046,5.2,New Hampshire,NH,48388.0,False
3722,2011-03-13,2011,3,13,6,10,15046,9.3,New Jersey,NJ,55023.0,False
3723,2011-03-13,2011,3,13,6,10,15046,8.1,New Mexico,NM,40297.0,False
3724,2011-03-13,2011,3,13,6,10,15046,8.0,New York,NY,61267.0,False
3725,2011-03-13,2011,3,13,6,10,15046,9.7,North Carolina,NC,43141.0,False
3726,2011-03-13,2011,3,13,6,10,15046,3.6,North Dakota,ND,52185.0,False
3727,2011-03-13,2011,3,13,6,10,15046,8.9,Ohio,OH,42667.0,False
3728,2011-03-13,2011,3,13,6,10,15046,6.1,Oklahoma,OK,38303.0,False
3729,2011-03-13,2011,3,13,6,10,15046,10.0,Oregon,OR,49601.0,False
3730,2011-03-13,2011,3,13,6,10,15046,7.8,Pennsylvania,PA,46387.0,False
3732,2011-03-13,2011,3,13,6,10,15046,11.0,Rhode Island,RI,46332.0,False
3733,2011-03-13,2011,3,13,6,10,15046,9.9,South Carolina,SC,35126.0,False
3734,2011-03-13,2011,3,13,6,10,15046,4.9,South Dakota,SD,45605.0,False
3735,2011-03-13,2011,3,13,6,10,15046,9.5,Tennessee,TN,3937.0,False
3736,2011-03-13,2011,3,13,6,10,15046,8.1,Texas,TX,47417.0,False
3737,2011-03-13,2011,3,13,6,10,15046,7.6,Utah,UT,415.0,False
3738,2011-03-13,2011,3,13,6,10,15046,5.4,Vermont,VT,4217.0,False
3739,2011-03-13,2011,3,13,6,10,15046,6.3,Virginia,VA,51946.0,False
3740,2011-03-13,2011,3,13,6,10,15046,9.2,Washington,WA,52679.0,False
3741,2011-03-13,2011,3,13,6,10,15046,9.1,West Virginia,WV,35368.0,False
3742,2011-03-13,2011,3,13,6,10,15046,7.4,Wisconsin,WI,44126.0,False
3743,2011-03-13,2011,3,13,6,10,15046,6.2,Wyoming,WY,64603.0,False
3744,2011-03-14,2011,3,14,0,11,15047,9.2,Alabama,AL,35913.0,False
3745,2011-03-14,2011,3,14,0,11,15047,7.4,Alaska,AK,69564.0,False
3746,2011-03-14,2011,3,14,0,11,15047,9.5,Arizona,AZ,37935.0,False
3747,2011-03-14,2011,3,14,0,11,15047,7.8,Arkansas,AR,34671.0,False
3748,2011-03-14,2011,3,14,0,11,15047,12.0,California,CA,51871.0,False
3749,2011-03-14,2011,3,14,0,11,15047,9.2,Colorado,CO,49254.0,False
3750,2011-03-14,2011,3,14,0,11,15047,9.1,Connecticut,CT,64906.0,False
3751,2011-03-14,2011,3,14,0,11,15047,8.4,Delaware,DE,62837.0,False
3752,2011-03-14,2011,3,14,0,11,15047,9.5,District of Columbia,DC,16803.0,False
3753,2011-03-14,2011,3,14,0,11,15047,11.1,Florida,FL,38604.0,False
3754,2011-03-14,2011,3,14,0,11,15047,10.0,Georgia,GA,42029.0,False
3755,2011-03-14,2011,3,14,0,11,15047,6.3,Hawaii,HI,49418.0,False
3756,2011-03-14,2011,3,14,0,11,15047,9.7,Idaho,ID,3462.0,False
3757,2011-03-14,2011,3,14,0,11,15047,8.8,Illinois,IL,50304.0,False
3758,2011-03-14,2011,3,14,0,11,15047,8.5,Indiana,IN,42996.0,False
3759,2011-03-14,2011,3,14,0,11,15047,6.1,Iowa,IA,45884.0,False
3760,2011-03-14,2011,3,14,0,11,15047,6.8,Kansas,KS,44243.0,False
3761,2011-03-14,2011,3,14,0,11,15047,10.2,Kentucky,KY,37579.0,False
3762,2011-03-14,2011,3,14,0,11,15047,8.1,Louisiana,LA,48599.0,False
3763,2011-03-14,2011,3,14,0,11,15047,7.6,Maine,ME,38352.0,False
3764,2011-03-14,2011,3,14,0,11,15047,6.9,Maryland,MD,53675.0,False
3765,2011-03-14,2011,3,14,0,11,15047,8.0,Massachusetts,MA,60808.0,False
3766,2011-03-14,2011,3,14,0,11,15047,10.3,Michigan,MI,38763.0,False
3767,2011-03-14,2011,3,14,0,11,15047,6.6,Minnesota,MN,50148.0,False
3768,2011-03-14,2011,3,14,0,11,15047,10.2,Mississippi,MS,31688.0,False
3769,2011-03-14,2011,3,14,0,11,15047,9.1,Missouri,MO,42204.0,False
3770,2011-03-14,2011,3,14,0,11,15047,7.4,Montana,MT,37733.0,False
3771,2011-03-14,2011,3,14,0,11,15047,4.2,Nebraska,NE,49569.0,False
3772,2011-03-14,2011,3,14,0,11,15047,13.2,Nevada,NV,44589.0,False
3773,2011-03-14,2011,3,14,0,11,15047,5.2,New Hampshire,NH,48388.0,False
3774,2011-03-14,2011,3,14,0,11,15047,9.3,New Jersey,NJ,55023.0,False
3775,2011-03-14,2011,3,14,0,11,15047,8.1,New Mexico,NM,40297.0,False
3776,2011-03-14,2011,3,14,0,11,15047,8.0,New York,NY,61267.0,False
3777,2011-03-14,2011,3,14,0,11,15047,9.7,North Carolina,NC,43141.0,False
3778,2011-03-14,2011,3,14,0,11,15047,3.6,North Dakota,ND,52185.0,False
3779,2011-03-14,2011,3,14,0,11,15047,8.9,Ohio,OH,42667.0,False
3780,2011-03-14,2011,3,14,0,11,15047,6.1,Oklahoma,OK,38303.0,False
3781,2011-03-14,2011,3,14,0,11,15047,10.0,Oregon,OR,49601.0,False
3782,2011-03-14,2011,3,14,0,11,15047,7.8,Pennsylvania,PA,46387.0,False
3784,2011-03-14,2011,3,14,0,11,15047,11.0,Rhode Island,RI,46332.0,False
3785,2011-03-14,2011,3,14,0,11,15047,9.9,South Carolina,SC,35126.0,False
3786,2011-03-14,2011,3,14,0,11,15047,4.9,South Dakota,SD,45605.0,False
3787,2011-03-14,2011,3,14,0,11,15047,9.5,Tennessee,TN,3937.0,False
3788,2011-03-14,2011,3,14,0,11,15047,8.1,Texas,TX,47417.0,False
3789,2011-03-14,2011,3,14,0,11,15047,7.6,Utah,UT,415.0,False
3790,2011-03-14,2011,3,14,0,11,15047,5.4,Vermont,VT,4217.0,False
3791,2011-03-14,2011,3,14,0,11,15047,6.3,Virginia,VA,51946.0,False
3792,2011-03-14,2011,3,14,0,11,15047,9.2,Washington,WA,52679.0,False
3793,2011-03-14,2011,3,14,0,11,15047,9.1,West Virginia,WV,35368.0,False
3794,2011-03-14,2011,3,14,0,11,15047,7.4,Wisconsin,WI,44126.0,False
3795,2011-03-14,2011,3,14,0,11,15047,6.2,Wyoming,WY,64603.0,False
3796,2011-03-15,2011,3,15,1,11,15048,9.2,Alabama,AL,35913.0,False
3797,2011-03-15,2011,3,15,1,11,15048,7.4,Alaska,AK,69564.0,False
3798,2011-03-15,2011,3,15,1,11,15048,9.5,Arizona,AZ,37935.0,False
3799,2011-03-15,2011,3,15,1,11,15048,7.8,Arkansas,AR,34671.0,False
3800,2011-03-15,2011,3,15,1,11,15048,12.0,California,CA,51871.0,False
3801,2011-03-15,2011,3,15,1,11,15048,9.2,Colorado,CO,49254.0,False
3802,2011-03-15,2011,3,15,1,11,15048,9.1,Connecticut,CT,64906.0,False
3803,2011-03-15,2011,3,15,1,11,15048,8.4,Delaware,DE,62837.0,False
3804,2011-03-15,2011,3,15,1,11,15048,9.5,District of Columbia,DC,16803.0,False
3805,2011-03-15,2011,3,15,1,11,15048,11.1,Florida,FL,38604.0,False
3806,2011-03-15,2011,3,15,1,11,15048,10.0,Georgia,GA,42029.0,False
3807,2011-03-15,2011,3,15,1,11,15048,6.3,Hawaii,HI,49418.0,False
3808,2011-03-15,2011,3,15,1,11,15048,9.7,Idaho,ID,3462.0,False
3809,2011-03-15,2011,3,15,1,11,15048,8.8,Illinois,IL,50304.0,False
3810,2011-03-15,2011,3,15,1,11,15048,8.5,Indiana,IN,42996.0,False
3811,2011-03-15,2011,3,15,1,11,15048,6.1,Iowa,IA,45884.0,False
3812,2011-03-15,2011,3,15,1,11,15048,6.8,Kansas,KS,44243.0,False
3813,2011-03-15,2011,3,15,1,11,15048,10.2,Kentucky,KY,37579.0,False
3814,2011-03-15,2011,3,15,1,11,15048,8.1,Louisiana,LA,48599.0,False
3815,2011-03-15,2011,3,15,1,11,15048,7.6,Maine,ME,38352.0,False
3816,2011-03-15,2011,3,15,1,11,15048,6.9,Maryland,MD,53675.0,False
3817,2011-03-15,2011,3,15,1,11,15048,8.0,Massachusetts,MA,60808.0,False
3818,2011-03-15,2011,3,15,1,11,15048,10.3,Michigan,MI,38763.0,False
3819,2011-03-15,2011,3,15,1,11,15048,6.6,Minnesota,MN,50148.0,False
3820,2011-03-15,2011,3,15,1,11,15048,10.2,Mississippi,MS,31688.0,False
3821,2011-03-15,2011,3,15,1,11,15048,9.1,Missouri,MO,42204.0,False
3822,2011-03-15,2011,3,15,1,11,15048,7.4,Montana,MT,37733.0,False
3823,2011-03-15,2011,3,15,1,11,15048,4.2,Nebraska,NE,49569.0,False
3824,2011-03-15,2011,3,15,1,11,15048,13.2,Nevada,NV,44589.0,False
3825,2011-03-15,2011,3,15,1,11,15048,5.2,New Hampshire,NH,48388.0,False
3826,2011-03-15,2011,3,15,1,11,15048,9.3,New Jersey,NJ,55023.0,False
3827,2011-03-15,2011,3,15,1,11,15048,8.1,New Mexico,NM,40297.0,False
3828,2011-03-15,2011,3,15,1,11,15048,8.0,New York,NY,61267.0,False
3829,2011-03-15,2011,3,15,1,11,15048,9.7,North Carolina,NC,43141.0,False
3830,2011-03-15,2011,3,15,1,11,15048,3.6,North Dakota,ND,52185.0,False
3831,2011-03-15,2011,3,15,1,11,15048,8.9,Ohio,OH,42667.0,False
3832,2011-03-15,2011,3,15,1,11,15048,6.1,Oklahoma,OK,38303.0,False
3833,2011-03-15,2011,3,15,1,11,15048,10.0,Oregon,OR,49601.0,False
3834,2011-03-15,2011,3,15,1,11,15048,7.8,Pennsylvania,PA,46387.0,False
3836,2011-03-15,2011,3,15,1,11,15048,11.0,Rhode Island,RI,46332.0,False
3837,2011-03-15,2011,3,15,1,11,15048,9.9,South Carolina,SC,35126.0,False
3838,2011-03-15,2011,3,15,1,11,15048,4.9,South Dakota,SD,45605.0,False
3839,2011-03-15,2011,3,15,1,11,15048,9.5,Tennessee,TN,3937.0,False
3840,2011-03-15,2011,3,15,1,11,15048,8.1,Texas,TX,47417.0,False
3841,2011-03-15,2011,3,15,1,11,15048,7.6,Utah,UT,415.0,False
3842,2011-03-15,2011,3,15,1,11,15048,5.4,Vermont,VT,4217.0,False
3843,2011-03-15,2011,3,15,1,11,15048,6.3,Virginia,VA,51946.0,False
3844,2011-03-15,2011,3,15,1,11,15048,9.2,Washington,WA,52679.0,False
3845,2011-03-15,2011,3,15,1,11,15048,9.1,West Virginia,WV,35368.0,False
3846,2011-03-15,2011,3,15,1,11,15048,7.4,Wisconsin,WI,44126.0,False
3847,2011-03-15,2011,3,15,1,11,15048,6.2,Wyoming,WY,64603.0,False
3848,2011-03-16,2011,3,16,2,11,15049,9.2,Alabama,AL,35913.0,False
3849,2011-03-16,2011,3,16,2,11,15049,7.4,Alaska,AK,69564.0,False
3850,2011-03-16,2011,3,16,2,11,15049,9.5,Arizona,AZ,37935.0,False
3851,2011-03-16,2011,3,16,2,11,15049,7.8,Arkansas,AR,34671.0,False
3852,2011-03-16,2011,3,16,2,11,15049,12.0,California,CA,51871.0,False
3853,2011-03-16,2011,3,16,2,11,15049,9.2,Colorado,CO,49254.0,False
3854,2011-03-16,2011,3,16,2,11,15049,9.1,Connecticut,CT,64906.0,False
3855,2011-03-16,2011,3,16,2,11,15049,8.4,Delaware,DE,62837.0,False
3856,2011-03-16,2011,3,16,2,11,15049,9.5,District of Columbia,DC,16803.0,False
3857,2011-03-16,2011,3,16,2,11,15049,11.1,Florida,FL,38604.0,False
3858,2011-03-16,2011,3,16,2,11,15049,10.0,Georgia,GA,42029.0,False
3859,2011-03-16,2011,3,16,2,11,15049,6.3,Hawaii,HI,49418.0,False
3860,2011-03-16,2011,3,16,2,11,15049,9.7,Idaho,ID,3462.0,False
3861,2011-03-16,2011,3,16,2,11,15049,8.8,Illinois,IL,50304.0,False
3862,2011-03-16,2011,3,16,2,11,15049,8.5,Indiana,IN,42996.0,False
3863,2011-03-16,2011,3,16,2,11,15049,6.1,Iowa,IA,45884.0,False
3864,2011-03-16,2011,3,16,2,11,15049,6.8,Kansas,KS,44243.0,False
3865,2011-03-16,2011,3,16,2,11,15049,10.2,Kentucky,KY,37579.0,False
3866,2011-03-16,2011,3,16,2,11,15049,8.1,Louisiana,LA,48599.0,False
3867,2011-03-16,2011,3,16,2,11,15049,7.6,Maine,ME,38352.0,False
3868,2011-03-16,2011,3,16,2,11,15049,6.9,Maryland,MD,53675.0,False
3869,2011-03-16,2011,3,16,2,11,15049,8.0,Massachusetts,MA,60808.0,False
3870,2011-03-16,2011,3,16,2,11,15049,10.3,Michigan,MI,38763.0,False
3871,2011-03-16,2011,3,16,2,11,15049,6.6,Minnesota,MN,50148.0,False
3872,2011-03-16,2011,3,16,2,11,15049,10.2,Mississippi,MS,31688.0,False
3873,2011-03-16,2011,3,16,2,11,15049,9.1,Missouri,MO,42204.0,False
